property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
2 BHK Apartment for Sale in Sector 151  Noida Express Way Noida, Jaypee Aman, 953 sqft, Ready to Move, 18 out of 22,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹57 Lac, ₹5 981 per sqft
3 BHK Apartment for Sale in Sector 152  Noida Express Way Noida, ATS Picturesque Reprieves, 1240 sqft, Poss. by Mar '25, 3 out of 37,Resale, Semi-Furnished, South -West, Leasehold, 2 Covered, 3, 3, ₹2.59 Cr, ₹14 000 per sqft
3 BHK Apartment for Sale in Sector 107  Dadri Road Noida, Mahagun Medalleo, 2575 sqft, Poss. by Dec '27, 17 out of 28,Resale, Unfurnished, None, Leasehold, None, 3, 3, ₹3.57 Cr, ₹13 900 per sqft
4 BHK Apartment for Sale in Sector 93A  Noida Express Way Noida, Supertech Emerald Court, 2400 sqft, Ready to Move, Ground out of 11,Resale, Semi-Furnished, North - West, Leasehold, 1 Covered , 4, 4, ₹3.50 Cr, ₹13 807 per sqft
3 BHK Apartment for Sale in Sector 78 Noida, Sikka Karmic Greens, 1400 sqft, Ready to Move, Ground out of 17,Resale, Furnished, East, Leasehold, 1 Open, 3, 3, ₹1.10 Cr, ₹7 285 per sqft
2 BHK Apartment for Sale in Sector 74 Noida, Supertech Capetown, 800 sqft, Ready to Move, 1 out of 19,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹68.1 Lac, ₹7 323 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Godrej Nest, 1460 sqft, Ready to Move, 10 out of 20,Resale, Semi-Furnished, East, Leasehold, 2 Covered, 4, 5, ₹1.85 Cr, ₹9 701 per sqft
3 BHK Apartment for Sale in Sector 93A  Noida Express Way Noida, ATS Greens Village, 1650 sqft, Ready to Move, 6 out of 9,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 4, 3, ₹2.50 Cr, ₹14 286 per sqft
4 BHK Apartment for Sale in Sector 143  Noida Express Way Noida, Sikka Kaamna Greens, 2076 sqft, Ready to Move, 4 out of 17,New Property, Furnished, East, Freehold, None, 5, 4, ₹1.66 Cr, ₹7 996 per sqft
3 BHK Apartment for Sale in Sector 62  NH 24 Noida, Jagdambe Apartments, 1275 sqft, Ready to Move, 4 out of 9,Resale, Unfurnished, East, Leasehold, None, 2, 4, ₹1.20 Cr, ₹8 000 per sqft
3 BHK Apartment for Sale in Sector 93  Noida Express Way Noida, Grand Omaxe, 1530 sqft, Ready to Move, 7 out of 9,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 3, ₹2.90 Cr, ₹15 263 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Nirala Aspire, 849 sqft, Ready to Move, 7 out of 20,Resale, Unfurnished, South - East, Leasehold, 1 Covered, 2, 3, ₹75.7 Lac, ₹6 411 per sqft
3 BHK Apartment for Sale in Sector 77 Noida, Prateek Wisteria, 1500 sqft, Ready to Move, 5 out of 19,Resale, Unfurnished, East, Leasehold, None, 3, 4, ₹1.14 Cr, ₹6 571 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, ACE City, 1090 sqft, Ready to Move, 5 out of 24,Resale, Semi-Furnished, East, Leasehold, None, 2, 2, ₹74.9 Lac, ₹6 872 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Nirala Estate Phase 2, 1335 sqft, Ready to Move, 5 out of 24,New Property, Semi-Furnished, East, Leasehold, None, 2, 4, ₹97 Lac, ₹7 266 per sqft
2 BHK Apartment for Sale in Sector 82  Dadri Road Noida, Kendriya Vihar, 950 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 2, ₹82 Lac, ₹7 810 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Panchsheel Pinnacle, 850 sqft, Ready to Move, 15 out of 29,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹60 Lac, ₹6 154 per sqft
2 BHK Apartment for Sale in Sector 77 Noida, Prateek Wisteria, 1135 sqft, Ready to Move, 9 out of 15,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 4, ₹92 Lac, ₹8 106 per sqft
3 BHK Apartment for Sale in Sector 151  Noida Express Way Noida, Jaypee Aman, 1430 sqft, Ready to Move, 11 out of 22,Resale, Semi-Furnished, North, Leasehold, None, 3, 3, ₹69 Lac, ₹4 825 per sqft
4 BHK Apartment for Sale in Noida Extension Noida, 11th Avenue Gaur City 2, 1509 sqft, Ready to Move, 6 out of 21,Resale, Semi-Furnished, North, Co-operative Society, 1 Covered, 3, 4, ₹1.25 Cr, ₹6 649 per sqft
3 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Mahagun Manorialle, 2625 sqft, Ready to Move, 32 out of 35,New Property, Furnished, North - East, None, None, 3, 3, ₹2.99 Cr, ₹11 390 per sqft
4 BHK Apartment for Sale in Sector 50 Noida, TGB Meghdutam, 2900 sqft, Ready to Move, 3 out of 25,Resale, Semi-Furnished, North - West, Leasehold, 2 Covered, 4, 4, ₹6.20 Cr, ₹18 507 per sqft
4 BHK Apartment for Sale in Sector 107  Dadri Road Noida, Great Value Sharanam, 2500 sqft, Ready to Move, 15 out of 21,New Property, Semi-Furnished, North - East, Leasehold, 2 Covered, 4, 2, ₹3.50 Cr, ₹11 864 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Gaur City 7th Avenue, 1185 sqft, Ready to Move, 11 out of 28,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 2, ₹87 Lac, ₹7 342 per sqft
3 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Paras Tierea, 1350 sqft, Ready to Move, 15 out of 18,Resale, Semi-Furnished, North - East, Power Of Attorney, 1 Covered , 2, 4, ₹90 Lac, ₹5 653 per sqft
3 BHK Apartment for Sale in Sector 29 Noida, Gardenia Glory, 1500 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, North - East, Leasehold, 1 Covered , 2, 5, ₹1.75 Cr, ₹10 000 per sqft
3 BHK Apartment for Sale in Block C Phase 2 Industrial Area Noida, None, 1350 sqft, Ready to Move, 2 out of 8,Resale, Unfurnished, North - East, Co-operative Society, 1 Open, 3, 3, ₹1.10 Cr, ₹7 097 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, 11th Avenue Gaur City 2, 1300 sqft, Ready to Move, None,Resale, Unfurnished, East, Leasehold, None, 3, 5, ₹1 Cr, ₹6 250 per sqft
2 BHK Apartment for Sale in Sector 79  Dadri Road Noida, Elite Golf Greens, 1245 sqft, Ready to Move, 10 out of 21,New Property, Semi-Furnished, East, Leasehold, None, 2, 4, ₹1.20 Cr, ₹9 639 per sqft
3 BHK Apartment for Sale in Sector 120 Noida, Amrapali Zodiac, 1325 sqft, Ready to Move, 9 out of 18,Resale, Unfurnished, North - East, Leasehold, 1 Covered, 2, 3, ₹77 Lac, ₹5 811 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Golfshire, 1815 sqft, Ready to Move, 5 out of 23,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 4, 4, ₹2.14 Cr, ₹10 215 per sqft
3 BHK Apartment for Sale in Sector 134  Noida Express Way Noida, Jaypee Kosmos, 1280 sqft, Ready to Move, Ground out of 20,Resale, Semi-Furnished, North - East, Leasehold, None, 3, 3, ₹92 Lac, ₹7 188 per sqft
2 BHK Apartment for Sale in Sector 100 Noida, 3C Lotus Boulevard, 1052 sqft, Ready to Move, 9 out of 28,Resale, Semi-Furnished, North - East, None, None, 2, 3, ₹1.40 Cr, ₹10 014 per sqft
3 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Paras Tierea, 1480 sqft, Ready to Move, 2 out of 21,Resale, Unfurnished, North - East, Leasehold, None, 3, 3, ₹84 Lac, ₹5 316 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Mahagun Mywoods, 1100 sqft, Ready to Move, None,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered , 2, 5, ₹78 Lac, ₹6 290 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, None, 1065 sqft, Poss. by Jun '24, 1 out of 4,New Property, Semi-Furnished, None, None, None, 2, 1, ₹37 Lac, ₹3 474 per sqft
5 BHK  House for Sale in Sector 48 Noida, None, 112 sqm, Ready to Move, 2 out of 2,Resale, Unfurnished, North - East, Leasehold, None, 5, 4, ₹2.62 Cr, ₹21 732 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway, 1268 sqft, Ready to Move, 11 out of 22,Resale, Semi-Furnished, North - East, Leasehold, None, 3, 4, ₹1.59 Cr, ₹9 131 per sqft
5 BHK Villa for Sale in Sector 15A  Noida Express Way Noida, None, 200 sqm, Ready to Move, None,Resale, Semi-Furnished, North - East, Leasehold, 3 Open, 4, 3, ₹9.50 Cr, ₹44 128 per sqft
2 BHK Builder Floor for Sale in Block A Sector 72 Noida, None, 1000 sqft, Ready to Move, 2 out of 5,New Property, Semi-Furnished, East, Freehold, 1 Covered , 2, None, ₹38 Lac, ₹3 725 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Gaur City 14th Avenue, 780 sqft, Ready to Move, 9 out of 28,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 2, 3, ₹65 Lac, ₹6 599 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Habitech Panchtatva, 1325 sqft, Ready to Move, 11 out of 24,Resale, Unfurnished, North - East, Leasehold, 1 Covered, 3, 3, ₹82 Lac, ₹5 377 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Gaur City 2 14th Avenue, 1100 sqft, Ready to Move, 8 out of 29,Resale, Semi-Furnished, East, Leasehold, None, 2, 2, ₹84 Lac, ₹6 462 per sqft
2 BHK Apartment for Sale in Sector 62  NH 24 Noida, None, 1175 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 3, ₹64 Lac, ₹5 120 per sqft
4 BHK Apartment for Sale in Block J Sector 25 Noida, Sector 30 RWA, 2100 sqft, Ready to Move, 1 out of 2,New Property, Furnished, East, Freehold, None, 4, 3, ₹2 Cr, ₹7 143 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, JM Florence, 1195 sqft, Ready to Move, 8 out of 19,Resale, Unfurnished, South -West, Leasehold, None, 2, 4, ₹69 Lac, ₹5 774 per sqft
3 BHK Apartment for Sale in Sector 120 Noida, Prateek Laurel, 1385 sqft, Ready to Move, 12 out of 18,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 5, ₹1.11 Cr, ₹8 014 per sqft
3 BHK Builder Floor for Sale in Sector 73  Noida Express Way Noida, None, 950 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, North - East, Freehold, None, 3, 2, ₹47.5 Lac, ₹3 519 per sqft
4 BHK Apartment for Sale in Sector 121 Noida, Cleo County, 2450 sqft, Ready to Move, 5 out of 24,New Property, Furnished, East, Leasehold, None, 4, 4, ₹3.25 Cr, ₹13 265 per sqft
2 BHK Apartment for Sale in Sector 51 Noida, Gateway Apartment, 900 sqft, Ready to Move, 3 out of 7,Resale, Unfurnished, North, Leasehold, 1 Open, 2, 2, ₹92 Lac, ₹7 667 per sqft
3 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Kalpataru Vista, 1630 sqft, Poss. by Jun '24, 3 out of 30,New Property, Semi-Furnished, None, None, 2 Covered, 3, 4, ₹3.50 Cr, ₹17 233 per sqft
3 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Paramount Floraville, 1685 sqft, Ready to Move, 14 out of 19,Resale, Semi-Furnished, North, Leasehold, 1 Covered, 4, 3, ₹1.50 Cr, ₹8 902 per sqft
4 BHK Villa for Sale in Noida Extension Noida, Amrapali Dream Valley, 2450 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 6, 6, ₹2.49 Cr, ₹10 163 per sqft
3 BHK Apartment for Sale in Sector 76 Noida, Sethi Max Royal, 1250 sqft, Ready to Move, 12 out of 20,Resale, Semi-Furnished, East, Leasehold, None, 2, 4, ₹1.05 Cr, ₹8 400 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Panchsheel Greens 2, 915 sqft, Ready to Move, 11 out of 25,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 3, ₹52 Lac, ₹5 683 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Aims Golf Town, 1440 sqft, Ready to Move, 11 out of 20,Resale, Unfurnished, North - East, Leasehold, None, 2, 3, ₹80 Lac, ₹5 556 per sqft
3 BHK Apartment for Sale in Sector 61  Ashok Marg Noida, Manisha Marvel Homes, 1550 sqft, Ready to Move, 14 out of 15,Resale, Semi-Furnished, East, Leasehold, None, 2, 4, ₹1.38 Cr, ₹8 903 per sqft
3 BHK Apartment for Sale in Sector 121 Noida, Cleo County, 2070 sqft, Ready to Move, 4 out of 28,Resale, Unfurnished, North - East, None, None, 4, 4, ₹3 Cr, ₹14 493 per sqft
2 BHK Apartment for Sale in Sector 76 Noida, JM Orchid, 1127 sqft, Ready to Move, 5 out of 14,Resale, Unfurnished, North - West, Leasehold, None, 2, 4, ₹92 Lac, ₹8 021 per sqft
2 BHK Apartment for Sale in Arun Vihar  Sector 37  Golf course Metro Noida, Arun Vihar, 1000 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North - East, Leasehold, None, 2, 1, ₹1 Cr, ₹9 091 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Mahagun Mywoods, 1450 sqft, Ready to Move, 19 out of 22,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 4, 3, ₹1.15 Cr, ₹7 443 per sqft
3 BHK Apartment for Sale in Sector 77 Noida, Civitech Sampriti, 950 sqft, Ready to Move, 2 out of 17,Resale, Unfurnished, North - East, Leasehold, None, 2, 4, ₹95 Lac, ₹8 370 per sqft
3 BHK Apartment for Sale in Sector 62A Noida, Neelkanth Apartments, 1840 sqft, Ready to Move, 4 out of 5,Resale, Semi-Furnished, East, Leasehold, 1 Open, 2, 4, ₹1.48 Cr, ₹8 000 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Anthem French Apartments, 1148 sqft, Ready to Move, 16 out of 19,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 4, ₹75 Lac, ₹6 533 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Nirala Estate Phase 2, 1060 sqft, Ready to Move, 15 out of 27,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 5, ₹98 Lac, ₹8 000 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Hawelia Valenova Park, 1000 sqft, Ready to Move, 18 out of 18,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹79.8 Lac, ₹7 000 per sqft
2 BHK Apartment for Sale in Sector 77 Noida, Griha Pravesh, 980 sqft, Ready to Move, 10 out of 15,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 2, ₹90 Lac, ₹7 660 per sqft
2 BHK Apartment for Sale in Sector 78 Noida, The Hyde Park, 915 sqft, Ready to Move, 12 out of 18,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹81 Lac, ₹8 852 per sqft
3 BHK Apartment for Sale in Sector 15A  Noida Express Way Noida, None, 1850 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, Leasehold, 1 Covered , 2, 3, ₹4.75 Cr, ₹22 619 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Galaxy North Avenue 2, 825 sqft, Ready to Move, 12 out of 20,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹53 Lac, ₹5 730 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, ATS Homekraft Happy Trails, 1625 sqft, Ready to Move, 12 out of 28,New Property, Semi-Furnished, North, None, None, 3, 3, ₹1.50 Cr, ₹9 231 per sqft
3 BHK Apartment for Sale in Sector 51 Noida, DPS Housing Society, 1400 sqft, Ready to Move, Ground out of 7,Resale, Furnished, North, Freehold, 1 Covered , 3, 3, ₹1.75 Cr, ₹11 290 per sqft
4 BHK Apartment for Sale in Sector 121 Noida, Cleo County, 2448 sqft, Ready to Move, 5 out of 28,Resale, Semi-Furnished, North - East, Leasehold, None, 5, 4, ₹4 Cr, ₹16 340 per sqft
3 BHK Apartment for Sale in Sector 121 Noida, Homes 121, 1205 sqft, Ready to Move, 12 out of 19,Resale, Semi-Furnished, South - East, Leasehold, 1 Covered, 2, 5, ₹1.07 Cr, ₹7 509 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Panchsheel Greens 2, 945 sqft, Ready to Move, 7 out of 25,Resale, Unfurnished, East, Leasehold, 1 Covered, 2, 4, ₹73 Lac, ₹5 407 per sqft
3 BHK Apartment for Sale in antriksh golf view 1 Noida, None, 1320 sqft, Ready to Move, Ground out of 20,Resale, Unfurnished, North - East, Leasehold, None, 4, 4, ₹1.21 Cr, ₹6 798 per sqft
5 BHK  House for Sale in Sector 46 Noida, Gardenia Glory, 1620 sqft, Ready to Move, None,Resale, Semi-Furnished, North, Leasehold, None, 4, 3, ₹3.75 Cr, ₹23 148 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Victory Central, 995 sqft, Ready to Move, 9 out of 19,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 2, ₹40 Lac, ₹4 020 per sqft
3 BHK Apartment for Sale in Sector 76 Noida, Amrapali Princely Estate, 1250 sqft, Ready to Move, 8 out of 15,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 5, ₹87 Lac, ₹6 616 per sqft
1 BHK Apartment for Sale in Sector 73  Noida Express Way Noida, East Avenue, 400 sqft, Ready to Move, 2 out of 6,Resale, Semi-Furnished, East, None, 1 Open, 1, 1, ₹20 Lac, ₹4 000 per sqft
4 BHK Apartment for Sale in Sector 28  Noida Sector 18 Metro Noida, Arun Vihar, 1600 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, North - West, Leasehold, None, 3, 2, ₹1.60 Cr, ₹8 889 per sqft
2 BHK Apartment for Sale in Sector 133  Noida Express Way Noida, Jaypee Kensington Park Apartment, 850 sqft, Ready to Move, 2 out of 19,Resale, Semi-Furnished, North - West, Leasehold, 1 Covered, 2, 3, ₹73 Lac, ₹6 588 per sqft
3 BHK Apartment for Sale in Sector 120 Noida, Amrapali Zodiac, 1550 sqft, Ready to Move, 8 out of 18,Resale, Unfurnished, North - East, Leasehold, 1 Covered, 3, 1, ₹90 Lac, ₹5 806 per sqft
3 BHK Apartment for Sale in Sector 75 Noida, Golf City, 1300 sqft, Ready to Move, 7 out of 17,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 4, 5, ₹87 Lac, ₹4 971 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Palm Olympia, 1335 sqft, Ready to Move, 5 out of 28,Resale, Semi-Furnished, North - East, Power Of Attorney, None, 3, 3, ₹92 Lac, ₹6 891 per sqft
2 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Logix Blossom County, 1418 sqft, Ready to Move, 4 out of 20,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹85 Lac, ₹5 994 per sqft
5 BHK  House for Sale in Sector 19 Noida, Sector 19 RWA, 2500 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, North - East, Leasehold, 2 Open, 4, 3, ₹3.10 Cr, ₹10 333 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Fusion Homes, 866 sqft, Ready to Move, 14 out of 19,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹81 Lac, ₹7 013 per sqft
3 BHK Apartment for Sale in Sector 16B  Noida sector 16 Metro Noida, Supertech Eco Village 2, 1267 sqft, Ready to Move, 10 out of 20,Resale, Unfurnished, East, Leasehold, 1 Covered, 2, 3, ₹52.5 Lac, ₹4 144 per sqft
2 BHK Apartment for Sale in Sector 143  Noida Express Way Noida, Sikka Kaamna Greens, 1150 sqft, Ready to Move, 4 out of 20,New Property, Unfurnished, East, Leasehold, None, 2, 4, ₹60 Lac, ₹5 217 per sqft
4 BHK Apartment for Sale in Noida Extension Noida, ACE Divino, 1750 sqft, Ready to Move, 5 out of 18,Resale, Unfurnished, North - East, Leasehold, 1 Covered, 3, 4, ₹1.75 Cr, ₹9 333 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, None, 1200 sqft, Ready to Move, 5 out of 12,Resale, Unfurnished, North - East, Freehold, None, 2, 3, ₹75.2 Lac, ₹5 697 per sqft
4 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Godrej Palm Retreat, 2150 sqft, None, 4 out of 25,Resale, Semi-Furnished, North - East, Leasehold, 2 Covered, 4, 4, ₹4.40 Cr, ₹13 759 per sqft
2 BHK Builder Floor for Sale in Noida Extension Noida, None, 950 sqft, None, 2 out of 4,New Property, Furnished, North - East, Freehold, None, 2, 2, ₹23.5 Lac, ₹2 474 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway, 2190 sqft, Ready to Move, 14 out of 22,Resale, Unfurnished, None, Leasehold, None, 4, 4, ₹2.55 Cr, ₹11 644 per sqft
3 BHK Apartment for Sale in Sector 146 Noida, Godrej Tropical Isle, 1826 sqft, Poss. by Mar '30, 25 out of 35,Resale, Unfurnished, None, None, None, 3, 3, ₹3.15 Cr, ₹17 251 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Amrapali Dream Valley, 1045 sqft, Ready to Move, 18 out of 24,Resale, Unfurnished, None, Leasehold, None, 2, 3, ₹60 Lac, ₹5 742 per sqft
3 BHK Apartment for Sale in Sector 146 Noida, Godrej Tropical Isle, 1800 sqft, Poss. by Sep '30, 27 out of 35,Resale, Unfurnished, None, Leasehold, None, 3, 4, ₹3.05 Cr, ₹16 944 per sqft
3 BHK Apartment for Sale in Sector 146 Noida, Godrej Tropical Isle, 1800 sqft, Poss. by Jan '27, 17 out of 30,Resale, Unfurnished, None, Freehold, None, 3, 4, ₹2.56 Cr, ₹14 222 per sqft
4 BHK Apartment for Sale in Sector 79  Dadri Road Noida, Civitech Stadia, 1800 sqft, Ready to Move, 7 out of 11,Resale, Semi-Furnished, North - West, Leasehold, 2 Covered, 5, 7, ₹3.75 Cr, ₹12 976 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, None, 1575 sqft, Ready to Move, 11 out of 20,Resale, Unfurnished, East, Freehold, 2 Covered, 3, None, ₹1.60 Cr, ₹10 159 per sqft
3 BHK Apartment for Sale in Sector 143B Noida, Sikka Karnam Greens, 1480 sqft, Poss. by Mar '24, 5 out of 19,Resale, Unfurnished, North - East, None, None, 3, 3, ₹1.20 Cr, ₹8 108 per sqft
4 BHK Villa for Sale in Sector 150  Pusta Road Noida, Escon Villas, 2650 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, None, 4, 2, ₹1.80 Cr, ₹6 792 per sqft
3 BHK Apartment for Sale in Sector 79  Dadri Road Noida, Elite Golf Greens, 1895 sqft, Ready to Move, 9 out of 24,Resale, Semi-Furnished, East, None, 2 Covered, 4, 5, ₹1.45 Cr, ₹7 652 per sqft
2 BHK Builder Floor for Sale in Sector 72 Noida, None, 850 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹25 Lac, ₹2 632 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Antriksh Golf Links, 1440 sqft, Ready to Move, 5 out of 17,Resale, Unfurnished, East, Freehold, None, 3, None, ₹88 Lac, ₹5 714 per sqft
4 BHK  House for Sale in Block C Sector 122 Noida, None, 300 sqm, Ready to Move, Ground out of 2,Resale, Unfurnished, South -West, Leasehold, 2 Open, 5, None, ₹4.95 Cr, ₹10 223 per sqft
4 BHK Villa for Sale in E Block Sector 50 Noida, None, 4000 sqft, Ready to Move, None,Resale, Semi-Furnished, North - West, Leasehold, 2 Open, 4, 2, ₹4.50 Cr, ₹11 250 per sqft
3 BHK  House for Sale in Block A Sector 40 Noida, None, 20 sqm, Ready to Move, 1 out of 2,Resale, Semi-Furnished, West, Leasehold, 1 Covered , 3, 1, ₹4 Cr, ₹22 938 per sqft
5 BHK  House for Sale in Sector 41  Dadri Road Noida, None, 145 sqm, Ready to Move, 1 out of 3,Resale, Unfurnished, South - East, Leasehold, None, 5, 4, ₹3.80 Cr, ₹10 857 per sqft
3 BHK  House for Sale in Sector 44  Dadri Road Noida, None, 250 sqm, Ready to Move, None,New Property, Unfurnished, North - West, Leasehold, None, 2, 1, ₹12 Cr, ₹37 160 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, 11th Avenue Gaur City 2, 1010 sqft, Ready to Move, 14 out of 20,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 4, ₹65 Lac, ₹6 436 per sqft
1 BHK Apartment for Sale in Sector 71 Noida, Janta Flat Sec 71, 400 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, North, Leasehold, None, 1, 1, ₹23 Lac, ₹5 111 per sqft
4 BHK Apartment for Sale in Sector 32  Noida City centre Metro Noida, Wave Amore, 3000 sqft, Ready to Move, Ground out of 25,Resale, Furnished, North, Leasehold, None, 4, 4, ₹3.65 Cr, ₹11 710 per sqft
4 BHK Apartment for Sale in Sector 106  Dadri Road Noida, Amrapali Heart Beat City, 2600 sqft, Ready to Move, 2 out of 23,Resale, Unfurnished, North - East, Leasehold, 1 Covered , 5, 1, ₹2.25 Cr, ₹6 618 per sqft
3 BHK Apartment for Sale in Sector 76 Noida, Amrapali Princely Estate, 1455 sqft, Ready to Move, 7 out of 16,Resale, Semi-Furnished, None, None, None, 3, 7, ₹1.20 Cr, ₹8 541 per sqft
3 BHK Apartment for Sale in Sector 75 Noida, White House II, 1210 sqft, Ready to Move, 9 out of 14,Resale, Semi-Furnished, East, None, None, 2, 5, ₹1.30 Cr, ₹9 353 per sqft
5 BHK Villa for Sale in D Block Sector 30 Noida, Sector 30 RWA, 3000 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 4, 4, ₹3.25 Cr, ₹9 286 per sqft
3 BHK Apartment for Sale in Sector 104  Noida Express Way Noida, None, 1150 sqft, Poss. by Jan '25, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹61 Lac, ₹5 300 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Gaur City 2 14th Avenue, 800 sqft, Ready to Move, 15 out of 29,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹65 Lac, ₹6 250 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Panchsheel Greens 2, 890 sqft, Ready to Move, 16 out of 25,New Property, Semi-Furnished, East, Leasehold, 454 Covered, 3, 3, ₹82 Lac, ₹6 074 per sqft
5 BHK  House for Sale in Bock A Sector 46 Noida, Wave Amore, 180 sqm, Ready to Move, None,Resale, Semi-Furnished, North - East, Leasehold, None, 5, 3, ₹5.20 Cr, ₹24 154 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Prateek Canary, 1619 sqft, Poss. by Dec '24, 5 out of 28,New Property, Furnished, None, Co-operative Society, 1 Covered, 3, 3, ₹2.10 Cr, ₹8 219 per sqft
5 BHK Villa for Sale in Sector 150  Pusta Road Noida, ATS Pristine, 500 sqyrd, Ready to Move, None,New Property, Semi-Furnished, North, Leasehold, None, 4, 4, ₹10.50 Cr, ₹23 333 per sqft
