property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
2 BHK Builder Floor for Sale in Iyyappanthangal Chennai, None, 1057 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹82 Lac, ₹5 694 per sqft
2 BHK Apartment for Sale in Paruthippattu Chennai, None, 677 sqft, Ready to Move, 1 out of 5,Resale, Unfurnished, None, None, None, 1, None, ₹32 Lac, ₹4 727 per sqft
2 BHK Apartment for Sale in Chromepet Chennai, None, 753 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, 1, ₹68 Lac, ₹7 130 per sqft
3 BHK  House for Sale in Nandanam Chennai, None, 1600 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, North - East, Freehold, None, 3, 1, ₹2.60 Cr, ₹14 444 per sqft
2 BHK Apartment for Sale in Telephone Nagar Chennai, None, 1063 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, None, Freehold, None, 2, None, ₹74 Lac, ₹6 961 per sqft
2 BHK Apartment for Sale in Avadi Chennai, None, 528 sqft, Ready to Move, 2 out of 5,Resale, Semi-Furnished, North - West, Freehold, None, 1, 1, ₹33 Lac, ₹4 533 per sqft
2 BHK  House for Sale in Guindy Chennai, None, 680 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, East, Freehold, None, 2, None, ₹85 Lac, ₹10 968 per sqft
3 BHK Apartment for Sale in Venkateswara Nagar Velachery Chennai, None, 1046 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, West, Freehold, 1 Covered , 2, 1, ₹90 Lac, ₹7 223 per sqft
2 BHK Apartment for Sale in Kattupakkam Chennai, None, 537 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, South -West, Freehold, 1 Covered, 2, 2, ₹40 Lac, ₹5 427 per sqft
2 BHK Apartment for Sale in T Nagar Chennai, None, 663 sqft, Ready to Move, 3 out of 3,Resale, Unfurnished, South, Freehold, 1 Open, 2, 1, ₹60 Lac, ₹9 050 per sqft
2 BHK Apartment for Sale in Agaram Chennai, None, 300 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, South - East, Freehold, 1 Covered , 1, None, ₹35 Lac, ₹7 000 per sqft
3 BHK Villa for Sale in Chromepet Chennai, None, 884 sqft, Ready to Move, None,Resale, Semi-Furnished, North, Freehold, 1 Covered , 3, 1, ₹1.10 Cr, ₹7 333 per sqft
2 BHK Apartment for Sale in Ram Nagar South Chennai, Moonstone, 964 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, Freehold, 1 Covered , 1, None, ₹74 Lac, ₹7 676 per sqft
2 BHK Builder Floor for Sale in Mylapore Chennai, None, 1050 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, South, Freehold, 1 Covered, 2, None, ₹1.10 Cr, ₹10 476 per sqft
2 BHK Apartment for Sale in Velachery Chennai, Sakthi Tower, 1072 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, North, Freehold, 1 Covered , 2, None, ₹80 Lac, ₹6 667 per sqft
2 BHK Apartment for Sale in Mandaveli Chennai, None, 1000 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North, Freehold, None, 2, None, ₹2.20 Cr, ₹18 333 per sqft
2 BHK Apartment for Sale in Iyyappanthangal Chennai, Rajkham Orchid, 721 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 4, ₹60 Lac, ₹5 435 per sqft
2 BHK  House for Sale in Sevvapet Chennai, None, 1200 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹55 Lac, ₹4 583 per sqft
10 BHK  House for Sale in Choolaimedu High Road Chennai, None, 4800 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North, Freehold, 1 Covered, 5, None, ₹4 Cr, ₹8 000 per sqft
2 BHK Apartment for Sale in Kazhipattur Chennai, None, 700 sqft, Ready to Move, 2 out of 11,Resale, Unfurnished, North - West, Freehold, None, 2, 2, ₹60 Lac, ₹5 634 per sqft
3 BHK  House for Sale in Sembakkam Chennai, None, 2000 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, North, Freehold, 1 Covered , 1, None, ₹1.40 Cr, ₹6 358 per sqft
2 BHK  House for Sale in Mogappair Chennai, muggappair, 405 sqft, Ready to Move, Ground out of 2,Resale, Furnished, None, None, None, 2, None, ₹39 Lac, ₹6 341 per sqft
2 BHK Apartment for Sale in Periyarnagar Chennai, None, 1000 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, South, Freehold, None, 2, 1, ₹95 Lac, ₹8 225 per sqft
4 BHK  House for Sale in Pudur Ambattur Chennai, None, 1418 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, North, Freehold, None, 4, None, ₹70 Lac, ₹4 937 per sqft
2 BHK Apartment for Sale in Guduvancheri Chennai, Jubilee Residences, 390 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, None, 1, None, ₹33 Lac, ₹5 593 per sqft
2 BHK Villa for Sale in Kovur Chennai, None, 1000 sqft, Ready to Move, None,Resale, Unfurnished, North, Freehold, None, 2, 1, ₹85 Lac, ₹7 083 per sqft
4 BHK Villa for Sale in Akkarai Chennai, None, 3000 sqft, Ready to Move, None,New Property, Semi-Furnished, West, Freehold, 1 Covered , 4, None, ₹4.25 Cr, ₹10 625 per sqft
2 BHK  House for Sale in Puzhuthivakkam Chennai, None, 1091 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, West, Freehold, 1 Covered , 2, None, ₹80 Lac, ₹6 197 per sqft
2 BHK Apartment for Sale in Kovilambakkam Chennai, None, 504 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, North, Freehold, None, 2, None, ₹35 Lac, ₹4 972 per sqft
9 BHK  House for Sale in Red Hills Chennai, None, 2160 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, North, Freehold, 1 Covered , 10, 3, ₹1.80 Cr, ₹3 273 per sqft
2 BHK  House for Sale in Pattabiram Chennai, None, 1050 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, South, Freehold, None, 3, 1, ₹72 Lac, ₹6 486 per sqft
3 BHK Apartment for Sale in Thiruvanmiyur Chennai, Jains Shore Crest, 1900 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, South, Freehold, 1 Covered , 3, None, ₹2 Cr, ₹9 551 per sqft
3 BHK Apartment for Sale in Korattur Chennai, Alliance Orchid Springs, 1571 sqft, Ready to Move, 1 out of 16,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹1.30 Cr, ₹6 948 per sqft
4 BHK Apartment for Sale in Guduvancherry Chennai, None, 750 sqft, Ready to Move, 1 out of 2,New Property, Semi-Furnished, South, Freehold, 1 Covered , 2, None, ₹85 Lac, ₹9 091 per sqft
3 BHK Apartment for Sale in Ayanavaram Chennai, None, 1000 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹1.25 Cr, ₹9 065 per sqft
2 BHK Apartment for Sale in West Mambalam Chennai, None, 700 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, North - East, Freehold, 1 Open, 2, None, ₹75 Lac, ₹8 929 per sqft
3 BHK Apartment for Sale in RA Puram Chennai, None, 1283 sqft, Ready to Move, 3 out of 19,Resale, Semi-Furnished, North, Freehold, None, 3, 2, ₹4.25 Cr, ₹22 849 per sqft
2 BHK Builder Floor for Sale in Peravallur Chennai, None, 862 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹56 Lac, ₹6 222 per sqft
2 BHK  House for Sale in Royapuram Chennai, None, 900 sqft, Ready to Move, Ground out of 2,Resale, Unfurnished, East, Freehold, 2 Open, 2, 1, ₹1.98 Cr, ₹18 000 per sqft
3 BHK Builder Floor for Sale in Thiruvanmiyur Chennai, None, 1116 sqft, Ready to Move, 1 out of 3,New Property, Semi-Furnished, South, Freehold, 1 Covered , 1, None, ₹1.70 Cr, ₹12 918 per sqft
2 BHK  House for Sale in Rajas Garden Chennai, None, 900 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹56 Lac, ₹5 333 per sqft
3 BHK  House for Sale in Iyyappanthangal Chennai, None, 1100 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, North, Freehold, 1 Covered , 3, 2, ₹75 Lac, ₹6 522 per sqft
1 BHK Apartment for Sale in Choolaimedu Chennai, None, 325 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, East, Freehold, 1 Covered, 1, None, ₹30 Lac, ₹7 059 per sqft
1 BHK Builder Floor for Sale in Medavakkam Chennai, None, 550 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North, Freehold, 1 Covered , 1, 1, ₹33 Lac, ₹5 280 per sqft
6 BHK  House for Sale in Kamaraj Colony Kodambakkam Chennai, None, 960 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, East, Freehold, None, 6, 2, ₹1.50 Cr, ₹6 250 per sqft
2 BHK Apartment for Sale in Nanmangalam Manikandan Nagar Chennai, Abi Nandan Nagar, 700 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, None, None, None, 2, None, ₹36 Lac, ₹5 143 per sqft
2 BHK Apartment for Sale in Perungudi Chennai, Falling Waters, 1200 sqft, Ready to Move, 6 out of 10,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹1.10 Cr, ₹9 167 per sqft
3 BHK Apartment for Sale in Perumbakkam Chennai, Ozone Greens, 1169 sqft, Ready to Move, 4 out of 14,Resale, Unfurnished, None, None, None, 3, 2, ₹95 Lac, ₹5 419 per sqft
3 BHK Apartment for Sale in Thiruvanmiyur Chennai, Thiruvanmaiyur View, 1550 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, None, None, 3, 1, ₹2.30 Cr, ₹14 839 per sqft
2 BHK Apartment for Sale in Choolaimedu Chennai, None, 675 sqft, Ready to Move, Ground out of 2,Resale, Unfurnished, None, None, None, 2, None, ₹55 Lac, ₹8 148 per sqft
3 BHK Apartment for Sale in Manapakkam Chennai, None, 965 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹90 Lac, ₹6 667 per sqft
2 BHK Apartment for Sale in Rajalakshmi Nagar Velachery Chennai, None, 932 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, South, Freehold, None, 2, 1, ₹85 Lac, ₹9 120 per sqft
2 BHK Apartment for Sale in Anna Nagar Chennai, None, 861 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, None, None, None, 2, None, ₹85 Lac, ₹9 872 per sqft
1 BHK Apartment for Sale in Padapai Chennai, Arun Excello Compact Homes, 375 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, None, None, None, 1, None, ₹11 Lac, ₹2 920 per sqft
2 BHK Villa for Sale in Urapakkam Chennai, Mahalakshmi Nagar, 600 sqft, Ready to Move, None,Other, Unfurnished, North - East, Freehold, 1 Covered, 2, None, ₹19.2 Lac, ₹3 200 per sqft
1 BHK Apartment for Sale in Urapakkam Chennai, Shaurya Apartment, 305 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, South, Freehold, 1 Covered , 1, 1, ₹18 Lac, ₹3 564 per sqft
3 BHK Apartment for Sale in Pallikaranai Chennai, None, 1030 sqft, Ready to Move, 1 out of 2,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 2, ₹81.7 Lac, ₹6 700 per sqft
3 BHK Apartment for Sale in Kalavakkam Chennai, Marg Pushpadruma, 1100 sqft, Ready to Move, 11 out of 13,Resale, Semi-Furnished, West, Freehold, None, 3, 2, ₹37 Lac, ₹3 364 per sqft
3 BHK Apartment for Sale in Raja Annamalai Puram Chennai, None, 1300 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, None, Freehold, 1 Covered, 3, 3, ₹1.80 Cr, ₹12 857 per sqft
3 BHK Apartment for Sale in Nungambakkam Chennai, None, 1000 sqft, Ready to Move, 3 out of 3,New Property, Unfurnished, North, Freehold, None, 3, 2, ₹2.11 Cr, ₹16 900 per sqft
5 BHK Apartment for Sale in Uthandi Chennai, None, 4000 sqft, Ready to Move, Ground out of 1,Resale, Unfurnished, North - West, Freehold, 1 Covered, 5, 2, ₹3 Cr, ₹7 500 per sqft
3 BHK Apartment for Sale in Mandaveli Chennai, None, 1300 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, South, Freehold, None, 3, 1, ₹1.68 Cr, ₹12 000 per sqft
2 BHK Apartment for Sale in Chitlapakkam Chennai, None, 1014 sqft, Ready to Move, 1 out of 2,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹65.4 Lac, ₹6 450 per sqft
2 BHK Apartment for Sale in Periyapanicheri Chennai, P dot G Express, 877 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, West, Freehold, None, 2, 2, ₹35 Lac, ₹3 991 per sqft
3 BHK Apartment for Sale in Saligramam Chennai, Ceebros Shyamala Gardens, 1500 sqft, Ready to Move, 7 out of 9,Resale, Semi-Furnished, South, Freehold, None, 3, 1, ₹1.65 Cr, ₹9 706 per sqft
2 BHK  House for Sale in Avadi Chennai, Suvarnabhoomi Krish Housing, 750 sqft, Ready to Move, Ground out of 1,Resale, Unfurnished, None, None, None, 2, 1, ₹40 Lac, ₹4 545 per sqft
4 BHK  House for Sale in Kolathur Chennai, Project Kilpauk Garden Colony, 2000 sqft, Ready to Move, None,Resale, Semi-Furnished, East, None, None, 3, 1, ₹1.98 Cr, ₹7 071 per sqft
2 BHK Builder Floor for Sale in Chitlapakkam Chennai, None, 680 sqft, Ready to Move, 2 out of 2,New Property, Unfurnished, South - East, Freehold, 1 Covered, 2, None, ₹40 Lac, ₹4 938 per sqft
3 BHK Apartment for Sale in Egmore Chennai, DLF Commanders Court, 1500 sqft, Ready to Move, 7 out of 16,Resale, Furnished, North, Freehold, None, 3, 3, ₹2.88 Cr, ₹14 560 per sqft
3 BHK Apartment for Sale in Oragadam Chennai, Arun Excello Temple Green, 1150 sqft, Ready to Move, 13 out of 15,Resale, Semi-Furnished, West, Freehold, 413 Covered, 3, 3, ₹35 Lac, None
2 BHK Apartment for Sale in Perumbakkam Main Road Chennai, None, 511 sqft, Ready to Move, 4 out of 4,Resale, Unfurnished, North, Freehold, 1 Covered, 2, 2, ₹38 Lac, ₹7 436 per sqft
8 BHK  House for Sale in East Abhiramapuram Chennai, None, 7000 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North, Freehold, 6 Covered, 8, 5, ₹16 Cr, ₹21 333 per sqft
3 BHK Apartment for Sale in Pallavaram Chennai, None, 1100 sqft, Ready to Move, 8 out of 11,Resale, Semi-Furnished, South, Freehold, 1 Covered, 2, 1, ₹85 Lac, ₹6 236 per sqft
4 BHK Villa for Sale in Thoraipakkam Chennai, Casagrand Pallagio, 2672 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, 2 Covered, 4, 4, ₹4.20 Cr, ₹15 719 per sqft
3 BHK Apartment for Sale in Siruseri Chennai, Pragnya Eden Park, 1655 sqft, Ready to Move, 11 out of 20,Resale, Semi-Furnished, None, Freehold, 1 Covered, 3, 2, ₹92 Lac, ₹5 559 per sqft
3 BHK Apartment for Sale in Shastri Nagar Adyar Chennai, None, 1350 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹2.60 Cr, ₹16 774 per sqft
2 BHK Villa for Sale in Thirumazhisai Chennai, None, 650 sqft, Poss. by May '24, None,New Property, Semi-Furnished, West, Freehold, None, 2, None, ₹55 Lac, ₹7 333 per sqft
3 BHK Apartment for Sale in Kamaraj Nagar Thiruvanmiyur Chennai, None, 1450 sqft, Ready to Move, 3 out of 3,New Property, Unfurnished, North, Co-operative Society, 1 Covered , 3, 1, ₹2.17 Cr, None
3 BHK Apartment for Sale in Mogappair Chennai, Arihant Esta, 1570 sqft, Ready to Move, 6 out of 7,New Property, Semi-Furnished, West, Freehold, None, 3, 1, ₹1.57 Cr, ₹10 000 per sqft
4 BHK  House for Sale in Kalakshetra Colony Chennai, None, 5500 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, South, Freehold, 2 Covered, 5, 3, ₹6.75 Cr, ₹12 273 per sqft
5 BHK  House for Sale in Anna Nagar West Chennai, None, 7400 sqft, Ready to Move, Ground out of 2,New Property, Semi-Furnished, South, Freehold, 4 Covered, 7, 5, ₹18 Cr, ₹21 687 per sqft
3 BHK Apartment for Sale in Gopalapuram Chennai, None, 1214 sqft, Ready to Move, 1 out of 3,New Property, Unfurnished, None, None, None, 3, 1, ₹2.10 Cr, ₹17 298 per sqft
2 BHK Apartment for Sale in Oragadam Chennai, Arun Excello Temple Green, 875 sqft, Ready to Move, None,Resale, None, None, None, None, None, None, ₹27 Lac, ₹3 086 per sqft
2 BHK Apartment for Sale in Kodambakkam Chennai, None, 750 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹1.20 Cr, ₹16 000 per sqft
4 BHK Villa for Sale in Kanathur Chennai, None, 1010 sqft, Ready to Move, None,Resale, Unfurnished, East, Freehold, None, 4, 4, ₹1.18 Cr, ₹6 705 per sqft
2 BHK Apartment for Sale in Ambattur Chennai, None, 650 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, South, Freehold, None, 2, 2, ₹47 Lac, None
2 BHK Apartment for Sale in Ram Nagar South Chennai, None, 782 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, North, Freehold, None, 2, None, ₹32 Lac, ₹4 092 per sqft
2 BHK Apartment for Sale in Srinivasapuram Chennai, None, 750 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹35 Lac, None
9 BHK  House for Sale in Teynampet Chennai, None, 8000 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, North, Freehold, 1 Open, 8, None, ₹18.40 Cr, ₹23 000 per sqft
2 BHK Apartment for Sale in Nanmangalam Manikandan Nagar Chennai, Visaka Manor, 560 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, None, None, None, 2, None, ₹45 Lac, ₹5 696 per sqft
1 BHK Apartment for Sale in Chitlapakkam Chennai, Chitlapakkam Apartment, 609 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, East, None, None, 1, 2, ₹32 Lac, None
4 BHK Penthouse for Sale in Sholinganallur Chennai, The Mondrian, 3476 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, East, Freehold, None, 5, 2, ₹2.75 Cr, ₹7 237 per sqft
2 BHK Apartment for Sale in Urapakkam Chennai, None, 671 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, None, None, None, 2, None, ₹22 Lac, ₹3 279 per sqft
2 BHK Apartment for Sale in Mogappair East Chennai, Everest Colony, 1020 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹72 Lac, ₹7 059 per sqft
2 BHK Apartment for Sale in Kolapakkam Chennai, Shriram Dwarika, 918 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North, Freehold, None, 2, 1, ₹50 Lac, None
2 BHK Apartment for Sale in Old Perungalathur Chennai, Pelican Gold Key, 780 sqft, Poss. by Apr '24, Upper Basement out of 4,New Property, Unfurnished, North - East, Freehold, 1 Covered , 2, 1, ₹57.6 Lac, ₹5 300 per sqft
4 BHK  House for Sale in Kilpauk Chennai, None, 4700 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, East, Freehold, None, 4, 3, ₹15 Cr, ₹24 038 per sqft
2 BHK Apartment for Sale in Red Hills Chennai, Devi Redhills Sirunium, 635 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North, None, None, 2, 2, ₹24 Lac, None
3 BHK  House for Sale in Panaiyur Chennai, None, 1850 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, South, Freehold, 1 Covered, 2, 2, ₹1.60 Cr, ₹7 273 per sqft
4 BHK Villa for Sale in Vettuvankeni Chennai, None, 1330 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, None, 3, 2, ₹2.60 Cr, ₹9 286 per sqft
1 BHK Apartment for Sale in Kovur Chennai, None, 525 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, None, None, 1, 1, ₹28 Lac, ₹5 333 per sqft
2 BHK Villa for Sale in Potheri Chennai, None, 900 sqft, Ready to Move, None,Resale, Semi-Furnished, South, None, None, 2, None, ₹50 Lac, None
2 BHK Apartment for Sale in Kolathur Chennai, Kadambaa Sri Vishnu Nivas, 1000 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, East, None, None, 2, None, ₹45 Lac, None
3 BHK Villa for Sale in Ponmar Chennai, None, 400 sqft, Ready to Move, None,Resale, Unfurnished, East, Freehold, 2 Open, 3, 1, ₹90 Lac, ₹5 294 per sqft
1 BHK  House for Sale in Kodungaiyur Chennai, None, 390 sqft, Ready to Move, None,Resale, Unfurnished, East, None, None, 1, None, ₹38 Lac, None
2 BHK Apartment for Sale in Padur Chennai, XS Real Amity, 837 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, None, 1 Covered, 2, 1, ₹35 Lac, None
2 BHK Builder Floor for Sale in Mudichur Chennai, None, 969 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, South, Freehold, None, 2, 3, ₹45 Lac, ₹4 644 per sqft
2 BHK Apartment for Sale in Mambakkam Sriperumbudur Chennai, Tellus Avenue Phase I, 830 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, East, Freehold, None, 2, None, ₹45 Lac, None
2 BHK Apartment for Sale in Old Mahabalipuram Road Chennai Chennai, Misty HTS, 1280 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, None, None, None, 2, 1, ₹70 Lac, None
2 BHK Apartment for Sale in Kolathur Chennai, None, 600 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, North, Leasehold, None, 2, None, ₹42 Lac, ₹6 069 per sqft
1 BHK Apartment for Sale in Sholinganallur Chennai, Prestige Courtyards, 605 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, None, None, None, 1, None, ₹48 Lac, ₹7 934 per sqft
2 BHK Builder Floor for Sale in Ambattur Chennai, None, 1068 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, None, None, None, 2, 3, ₹62 Lac, ₹5 805 per sqft
1 BHK Apartment for Sale in Kilpauk Chennai, VJ Flats, 450 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, None, Freehold, None, 1, 1, ₹38.5 Lac, ₹7 000 per sqft
2 BHK Apartment for Sale in West Mambalam Chennai, West Mambalam, 890 sqft, Ready to Move, Ground out of 2,Resale, Unfurnished, None, None, None, 2, None, ₹80 Lac, ₹7 273 per sqft
2 BHK Apartment for Sale in Saidapet Chennai, Surabhi Apartment, 921 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, North, Freehold, None, 2, 1, ₹63 Lac, ₹6 840 per sqft
3 BHK Apartment for Sale in Saligramam Chennai, None, 1270 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, South, None, None, 3, 3, ₹1.25 Cr, None
5 BHK Villa for Sale in Valasaravakkam Chennai, None, 4500 sqft, Ready to Move, None,Resale, Semi-Furnished, None, None, None, 5, None, ₹6 Cr, ₹13 333 per sqft
1 BHK Apartment for Sale in Velachery Chennai, Aparajita, 400 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, South, Freehold, None, 1, 1, ₹35 Lac, ₹7 937 per sqft
3 BHK  House for Sale in Manapakkam Chennai, None, 1600 sqft, Ready to Move, 1 out of 2,Resale, Furnished, None, None, None, 3, None, ₹1.30 Cr, ₹8 125 per sqft
2 BHK Apartment for Sale in Koyambedu Chennai, None, 800 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹74.6 Lac, ₹8 004 per sqft
5 BHK Villa for Sale in Mylapore Chennai, None, 4250 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, None, 8, 2, ₹4.25 Cr, ₹10 000 per sqft
2 BHK Apartment for Sale in Vadapalani Chennai, PKV Villa, 950 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North, Freehold, None, 2, 2, ₹90 Lac, ₹9 000 per sqft
2 BHK Apartment for Sale in Urapakkam Chennai, Orchid Enclave Apartments Urapakkam, 780 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North, Freehold, 1 Covered, 2, 2, ₹60 Lac, ₹6 452 per sqft
5 BHK  House for Sale in Kundrathur Chennai, None, 1500 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, West, None, None, 6, 1, ₹1.35 Cr, ₹4 500 per sqft
3 BHK Villa for Sale in Guduvancheri Chennai, Jayanagar Kayarambedu, 1120 sqft, Ready to Move, None,New Property, Unfurnished, North, Freehold, None, 3, 2, ₹70 Lac, ₹4 516 per sqft
2 BHK Apartment for Sale in KarthikeyaPuram Chennai, None, 916 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, None, Freehold, None, 2, 1, ₹46 Lac, ₹5 022 per sqft
3 BHK Apartment for Sale in Virugambakkam Chennai, None, 1100 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, North, Freehold, 1 Covered, 2, 2, ₹1.25 Cr, ₹10 000 per sqft
4 BHK  House for Sale in West Mambalam Chennai, West Mambalam, 4500 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, None, None, None, 3, 2, ₹10.50 Cr, None
4 BHK  House for Sale in Pari Nagar Anakaputhur Chennai, None, 1000 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, West, Freehold, 1 Covered, 5, 3, ₹1.40 Cr, ₹10 769 per sqft
2 BHK Villa for Sale in Perumalagaram Chennai, None, 1200 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, None, 3, 1, ₹75 Lac, ₹6 250 per sqft
2 BHK Builder Floor for Sale in Sadasiva Nagar Madipakkam Chennai, None, 926 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, North, Freehold, None, 2, 2, ₹62 Lac, ₹6 695 per sqft
3 BHK Apartment for Sale in Gerugambakkam Chennai, None, 950 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North, Freehold, None, 2, None, ₹40 Lac, ₹4 211 per sqft
1 BHK Apartment for Sale in New Colony Adambakkam Chennai, None, 362 sqft, Ready to Move, 1 out of 1,Resale, Semi-Furnished, West, Freehold, None, 1, None, ₹32 Lac, ₹5 694 per sqft
3 BHK Apartment for Sale in Mogappair East Chennai, None, 1106 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, South, Freehold, None, 2, 2, ₹1.26 Cr, ₹11 392 per sqft
2 BHK  House for Sale in Avadi Chennai, None, 900 sqft, None, Ground out of 1,Resale, Unfurnished, None, None, None, 2, None, ₹44.5 Lac, ₹4 944 per sqft
2 BHK Apartment for Sale in Royal Garden Chennai, None, 600 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, South - East, Freehold, None, 2, None, ₹31 Lac, ₹4 052 per sqft
2 BHK Builder Floor for Sale in Tambaram Chennai, None, 677 sqft, Ready to Move, 1 out of 3,New Property, None, North, Freehold, 1 Covered, 2, 1, ₹45.1 Lac, ₹4 450 per sqft
2 BHK Apartment for Sale in Thiruvallur Chennai, Metha Nagar, 334 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, South, Freehold, None, 2, None, ₹34.5 Lac, ₹5 104 per sqft
