property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Apartment for Sale in Halasuru Bangalore, None, 2600 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, North, Freehold, 2 Covered, 3, 3, ₹6 Cr, ₹20 270 per sqft
3 BHK Apartment for Sale in Devasthanagalu  Varthur Bangalore, Candeur Signature, 1450 sqft, Poss. by Aug '24, 15 out of 23,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.50 Cr, ₹10 345 per sqft
4 BHK Villa for Sale in Budigere Bangalore, NVT Stopping by the Woods, 2651 sqft, Ready to Move, None,New Property, Unfurnished, South, Power Of Attorney, 1 Covered, 4, 2, ₹4.24 Cr, ₹11 664 per sqft
3 BHK Apartment for Sale in Block A Sahakar Nagar Bangalore, Alpine Pyramid, 1730 sqft, Ready to Move, Ground out of 6,Resale, Semi-Furnished, North, Freehold, 2 Covered , 3, 3, ₹1.30 Cr, ₹7 514 per sqft
4 BHK Apartment for Sale in Kanakapura Road Bangalore, Total Environment The Magic Faraway Tree, 2565 sqft, Ready to Move, 4 out of 10,Resale, Unfurnished, North, Freehold, 1 Covered, 5, 2, ₹6.15 Cr, ₹13 673 per sqft
3 BHK Apartment for Sale in Bannerghatta Main Road Bangalore, Klassik Benchmark, 1765 sqft, Ready to Move, 5 out of 14,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 3, ₹1.55 Cr, ₹8 782 per sqft
3 BHK Apartment for Sale in Kasavanahalli Village Bangalore, Disha Central Park, 1667 sqft, Ready to Move, 7 out of 8,Resale, Unfurnished, North, Freehold, None, 2, 2, ₹1.77 Cr, ₹10 618 per sqft
3 BHK Apartment for Sale in Varthur Bangalore, Serene At Brigade Cornerstone Utopia, 1824 sqft, Ready to Move, 9 out of 26,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹2.60 Cr, ₹14 254 per sqft
4 BHK Apartment for Sale in Jakkuru Layout  Jakkuru Bangalore, None, 4200 sqft, Ready to Move, 5 out of 18,Resale, Furnished, West, Freehold, 2 Covered, 4, 5, ₹7.50 Cr, None
3 BHK Apartment for Sale in Konanakunte Bangalore, Prestige Falcon City, 1135 sqft, Ready to Move, 15 out of 32,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹2.45 Cr, ₹15 284 per sqft
4 BHK Apartment for Sale in Whitefield Bangalore, Prestige Waterford, 1740 sqft, Ready to Move, 13 out of 23,Resale, Unfurnished, West, Freehold, 1 Covered, 5, 2, ₹3.85 Cr, ₹15 248 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, DSR Lotus Towers, 1453 sqft, Ready to Move, 1 out of 16,Resale, Furnished, East, Freehold, None, 2, 2, ₹2.20 Cr, ₹15 141 per sqft
4 BHK Villa for Sale in Whitefield Bangalore, Prestige Lakeside Habitat, 4934 sqft, Ready to Move, None,Resale, Semi-Furnished, West, Freehold, 4 Covered, 6, 3, ₹13 Cr, ₹26 348 per sqft
3 BHK Apartment for Sale in Electronic City Bangalore, Shriram Signia, 1710 sqft, Ready to Move, 12 out of 13,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹2.10 Cr, ₹12 281 per sqft
3 BHK Villa for Sale in Brookefield Bangalore, Sobha Lotus, 3450 sqft, Ready to Move, None,Resale, Semi-Furnished, South, Freehold, 2 Covered, 3, 3, ₹4.50 Cr, ₹11 842 per sqft
3 BHK Apartment for Sale in Benson Town Bangalore, Nasco Woods, 1600 sqft, Ready to Move, 4 out of 6,New Property, Semi-Furnished, East, Freehold, None, 3, 3, ₹2.50 Cr, ₹15 625 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, Prestige Shantiniketan, 2200 sqft, Ready to Move, 3 out of 18,Resale, Semi-Furnished, East, Freehold, None, 4, 2, ₹3.10 Cr, ₹13 901 per sqft
3 BHK Villa for Sale in Vittasandra Bangalore, ISR Indraprastha, 1821 sqft, Poss. by Aug '24, None,New Property, Unfurnished, East, Freehold, 1 Covered , 3, 3, ₹1.49 Cr, ₹7 533 per sqft
3 BHK Apartment for Sale in Sree Narayana Nagar Bangalore, Bhavisha Bentley Goldberg Phase II, 897 sqft, Poss. by Oct '24, 5 out of 12,New Property, Unfurnished, North, Power Of Attorney, 2 Covered, 2, 2, ₹79 Lac, ₹6 186 per sqft
3 BHK Apartment for Sale in Kanakapura Road Bangalore, Mantri Serenity, 1280 sqft, Ready to Move, 9 out of 24,New Property, Unfurnished, South, Freehold, 1 Covered, 2, None, ₹1.10 Cr, ₹8 594 per sqft
4 BHK Apartment for Sale in Nagasandra Bangalore, Prestige Jindal City, 1520 sqft, Ready to Move, 15 out of 30,New Property, Unfurnished, North, Freehold, 2 Covered, 4, 2, ₹2.10 Cr, ₹9 673 per sqft
4 BHK Apartment for Sale in SBI Colony JP Nagar Bangalore, Sobha Dew Flower, 2800 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, East, Freehold, 2 Covered, 4, 3, ₹5 Cr, ₹16 013 per sqft
4 BHK Apartment for Sale in Basavanna Nagar  Whitefield Bangalore, Total Environment Windmills Of Your Mind, 5924 sqft, Ready to Move, 10 out of 20,Resale, Semi-Furnished, East, Freehold, 2 Covered, 4, 4, ₹9 Cr, ₹15 192 per sqft
3 BHK Apartment for Sale in Electronic City Bangalore, Fiesta Homes, 1404 sqft, Ready to Move, 4 out of 9,New Property, Unfurnished, North, Freehold, None, 3, 2, ₹1.01 Cr, ₹5 811 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, Pursuit of a Radical Rhapsody Phase 3, 2200 sqft, Ready to Move, 18 out of 22,Resale, Unfurnished, East, Freehold, 3 Covered, 3, 1, ₹4.20 Cr, ₹17 872 per sqft
8 BHK Villa for Sale in Chandra Layout Bangalore, Shapoorji Pallonji Parkwest, 8000 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, None, 8, 1, ₹5.80 Cr, ₹7 250 per sqft
3 BHK Apartment for Sale in Hebbal Bangalore, Glen Classic, 1650 sqft, Ready to Move, 3 out of 18,Resale, Unfurnished, East, Freehold, 2 Covered, 3, 2, ₹2 Cr, ₹12 121 per sqft
3 BHK Apartment for Sale in Poorna Pragna Layout  Banashankari Bangalore, None, 1190 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.82 Cr, ₹14 560 per sqft
6 BHK Penthouse for Sale in Old Madras Road Bangalore, Brigade Exotica, 4000 sqft, Ready to Move, 33 out of 34,Resale, Semi-Furnished, East, Freehold, None, 5, 4, ₹4.99 Cr, ₹9 073 per sqft
3 BHK Apartment for Sale in Hebbal Bangalore, L&T Raintree Boulevard, 1400 sqft, Ready to Move, 7 out of 15,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹2.65 Cr, ₹16 109 per sqft
3 BHK Apartment for Sale in Seshadripuram Bangalore, Lost in the Greens, 3783 sqft, Ready to Move, 3 out of 5,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 3, ₹11 Cr, ₹29 077 per sqft
3 BHK Apartment for Sale in Halasuru Bangalore, None, 1900 sqft, Ready to Move, 5 out of 5,Resale, Furnished, North, Freehold, 2 Covered, 3, 3, ₹2.16 Cr, ₹11 333 per sqft
4 BHK Apartment for Sale in Dollars Colony Stage 2nd RMV Bangalore, Pebble Bay, 2970 sqft, Ready to Move, 16 out of 22,Resale, Semi-Furnished, East, Freehold, None, 4, 2, ₹4 Cr, ₹13 468 per sqft
4 BHK Apartment for Sale in Sarjapur Road Bangalore, Sobha Royal Pavilion, 1750 sqft, Ready to Move, 5 out of 18,Resale, Unfurnished, North - West, Freehold, 2 Covered, 4, 2, ₹3.40 Cr, ₹15 233 per sqft
3 BHK Apartment for Sale in Thanisandra Bangalore, Sobha Chrysanthemum, 1822 sqft, Ready to Move, 7 out of 12,Resale, Semi-Furnished, North, None, None, 3, 2, ₹1.49 Cr, ₹8 178 per sqft
2 BHK Apartment for Sale in Hsr Layout Bangalore, The Florentine Residency, 1002 sqft, Ready to Move, 2 out of 5,Resale, Semi-Furnished, North, Freehold, 1 Covered, 2, 2, ₹64 Lac, ₹5 872 per sqft
4 BHK Villa for Sale in Thirumenahalli Bangalore, Hinduja El Jardian The Garden, 1800 sqft, Poss. by Dec '25, None,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹2.06 Cr, ₹8 957 per sqft
2 BHK Apartment for Sale in Gottigere Bangalore, Prestige Park Square, 1130 sqft, Ready to Move, 14 out of 27,Resale, Unfurnished, West, Freehold, None, 2, 1, ₹1.35 Cr, ₹11 947 per sqft
3 BHK Apartment for Sale in Phase 1st JP Nagar Bangalore, G R Pinnacle, 1500 sqft, Ready to Move, 8 out of 11,Resale, Semi-Furnished, West, Freehold, 1 Covered, 3, 3, ₹1.08 Cr, ₹6 334 per sqft
2 BHK Apartment for Sale in Attibele Bangalore, Yuva Sunrise, 1333 sqft, Poss. by May '24, 1 out of 4,New Property, Unfurnished, North, Freehold, None, 2, 2, ₹62.5 Lac, ₹4 688 per sqft
3 BHK Apartment for Sale in Rajajinagar Bangalore, Phoenix One Bangalore West, 1275 sqft, Ready to Move, 30 out of 30,Resale, Unfurnished, South, Freehold, None, 3, 2, ₹3.96 Cr, ₹20 690 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, Godrej United, 2700 sqft, Ready to Move, 2 out of 17,Resale, Semi-Furnished, West, Freehold, None, 3, 2, ₹4.25 Cr, ₹15 741 per sqft
4 BHK Villa for Sale in Sarjapur Road Bangalore, Nambiar Bellezea, 3300 sqft, Ready to Move, None,New Property, Unfurnished, East, Freehold, 1 Covered, 4, 1, ₹7.20 Cr, ₹18 462 per sqft
2 BHK Apartment for Sale in Lakshminarayana Pura  Marathahalli Bangalore, Sreeja Fantacy, 800 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, West, Freehold, None, 2, 2, ₹64 Lac, ₹5 614 per sqft
4 BHK Apartment for Sale in Hebbal Bangalore, L&T Raintree Boulevard, 2790 sqft, Ready to Move, 10 out of 15,New Property, Unfurnished, West, Freehold, None, 5, 3, ₹3.40 Cr, ₹12 186 per sqft
3 BHK Apartment for Sale in Binny Pete Bangalore, Shapoorji Pallonji Parkwest, 2100 sqft, Poss. by Dec '28, 10 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹2.55 Cr, ₹12 143 per sqft
4 BHK Apartment for Sale in Chokkanahalli Bangalore, Bhartiya City Nikoo Homes, 2300 sqft, Ready to Move, 26 out of 26,Resale, Furnished, South, Freehold, 2 Covered, 4, 2, ₹2.30 Cr, ₹8 519 per sqft
3 BHK Apartment for Sale in BHCS Layout Uttarahalli Hobli Bangalore, None, 1050 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, None, 2, 2, ₹65 Lac, ₹5 200 per sqft
2 BHK Apartment for Sale in Begur Road Bangalore, Prestige Song of the South, 901 sqft, Ready to Move, 7 out of 19,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹1.30 Cr, ₹10 526 per sqft
2 BHK Apartment for Sale in Nallurhalli  Whitefield  Borewell Road Bangalore, None, 876 sqft, Ready to Move, 3 out of 5,New Property, Unfurnished, West, Freehold, 1 Covered, 2, 1, ₹92.7 Lac, ₹8 253 per sqft
3 BHK Apartment for Sale in Block 7th Koramangala Bangalore, None, 1630 sqft, Ready to Move, 6 out of 9,Resale, Unfurnished, North - East, Freehold, 1 Covered, 3, 1, ₹3.20 Cr, ₹13 962 per sqft
3 BHK Apartment for Sale in Brookefield Bangalore, Akme Encore, 1800 sqft, Ready to Move, 1 out of 10,Resale, Semi-Furnished, South, Freehold, 1 Covered, 4, 3, ₹2.30 Cr, ₹10 360 per sqft
4 BHK Villa for Sale in Doddanekundi  Kartik Nagar Bangalore, Ferns Paradise Plots, 5000 sqft, Ready to Move, None,Resale, Unfurnished, South, Freehold, None, 5, 4, ₹9 Cr, ₹16 822 per sqft
4 BHK Apartment for Sale in Yelahanka Bangalore, Sobha Althea, 2600 sqft, Ready to Move, 9 out of 15,Resale, Furnished, East, Freehold, 1 Covered, 4, 4, ₹3.30 Cr, ₹11 015 per sqft
2 BHK Apartment for Sale in Sector 5th HSR Layout Bangalore, None, 1250 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹65 Lac, ₹5 159 per sqft
2 BHK Apartment for Sale in Varthur Bangalore, Eden At Brigade Cornerstone Utopia, 822 sqft, Ready to Move, 22 out of 27,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹1.32 Cr, ₹12 033 per sqft
3 BHK Apartment for Sale in Bannerghatta Main Road Bangalore, Sona Vistaas, 1099 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.45 Cr, ₹9 230 per sqft
4 BHK Apartment for Sale in Jakkur Bangalore, Maia Pelican Grove, 5250 sqft, Ready to Move, 7 out of 22,Resale, Semi-Furnished, None, Freehold, 3 Covered, 5, 4, ₹8.40 Cr, ₹16 000 per sqft
4 BHK Villa for Sale in Hennur Main Road Bangalore, Salarpuria Sattva Northland, 3000 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, None, 4, 2, ₹3.90 Cr, ₹10 130 per sqft
3 BHK Apartment for Sale in Doddakannelli Bangalore, Saket Callipolis, 1821 sqft, Ready to Move, 3 out of 14,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 3, ₹2 Cr, ₹10 983 per sqft
3 BHK Apartment for Sale in Nirguna Mandir Layout  Ejipura Bangalore, Wild Grass, 1598 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹1.95 Cr, ₹9 765 per sqft
4 BHK Apartment for Sale in AK Gopalan Colony Bangalore, Prestige Elm Park, 1795 sqft, Poss. by Aug '26, 11 out of 17,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 5, 4, ₹2.71 Cr, ₹10 892 per sqft
2 BHK Apartment for Sale in Hsr Layout Bangalore, GR Luxuria, 1250 sqft, Ready to Move, Ground out of 5,Resale, Semi-Furnished, North, Freehold, None, 2, 2, ₹1.37 Cr, ₹11 000 per sqft
3 BHK Apartment for Sale in Gundappa Layout  Gottigere Bangalore, Prestige Park Square, 1224 sqft, Ready to Move, 11 out of 27,Resale, Unfurnished, North, Freehold, 1 Covered, 4, 1, ₹2 Cr, ₹11 293 per sqft
1 BHK Apartment for Sale in Thanisandra Bangalore, Sobha Dream Gardens, 678 sqft, Ready to Move, 14 out of 21,Resale, Unfurnished, East, Freehold, None, 1, 1, ₹60 Lac, ₹8 850 per sqft
3 BHK Apartment for Sale in Bairasandra Extension  Jayanagar Bangalore, RK Ashoka Park Heights, 2250 sqft, Ready to Move, 6 out of 8,Resale, Semi-Furnished, South - East, Freehold, 2 Covered , 4, 4, ₹5.49 Cr, ₹19 263 per sqft
4 BHK Villa for Sale in Whitefield Bangalore, None, 3450 sqft, Ready to Move, None,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 4, ₹5.50 Cr, ₹14 286 per sqft
3 BHK Apartment for Sale in Haralur Main Road Bangalore, SNN Raj Etternia, 1830 sqft, Ready to Move, 10 out of 18,Resale, Semi-Furnished, North - West, Freehold, None, 2, 2, ₹2.75 Cr, ₹15 027 per sqft
3 BHK Apartment for Sale in Thanisandra Main Road Bangalore, Trendsquares Ambience, 1550 sqft, Poss. by Jun '24, 5 out of 15,New Property, Unfurnished, East, None, None, 3, 2, ₹1.15 Cr, ₹7 419 per sqft
3 BHK  House for Sale in Block 7th Stage 6th Banashankari Bangalore, None, 1200 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, North, Freehold, 2 Covered, 3, 2, ₹1.30 Cr, ₹10 833 per sqft
3 BHK Apartment for Sale in Block 6th Stage 6th Banashankari Bangalore, Brigade Omega, 1650 sqft, Ready to Move, Ground out of 7,Resale, Unfurnished, South - East, Freehold, 1 Covered, 3, 2, ₹1.30 Cr, ₹7 879 per sqft
3 BHK Apartment for Sale in Rajajinagar Bangalore, Sobha Indraprastha, 1600 sqft, Ready to Move, 16 out of 37,Resale, Unfurnished, North - West, Freehold, 1 Covered, 3, 2, ₹3 Cr, ₹14 634 per sqft
2 BHK Apartment for Sale in Varthur Bangalore, Sri Sai Krupa Lakeview Apartment, 1100 sqft, Ready to Move, 5 out of 5,New Property, Unfurnished, East, Freehold, None, 2, 1, ₹50 Lac, ₹4 545 per sqft
3 BHK Apartment for Sale in Koramangala Bangalore, Raheja Residency, 1400 sqft, Ready to Move, 7 out of 7,Resale, Unfurnished, North, Freehold, None, 2, 2, ₹2.65 Cr, ₹15 588 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, Prestige Palms, 1277 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹1.80 Cr, ₹9 863 per sqft
3 BHK Apartment for Sale in Kaggadasapura  Indira nagar Bangalore, None, 1000 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 3, None, ₹75 Lac, ₹5 034 per sqft
2 BHK Apartment for Sale in Hsr Layout Bangalore, None, 1250 sqft, Ready to Move, 4 out of 9,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹1.25 Cr, ₹9 259 per sqft
4 BHK Apartment for Sale in Lal Bagh Main Road Bangalore, Mantri Blossom, 3000 sqft, None, 10 out of 25,Resale, Unfurnished, None, Power Of Attorney, None, 4, 3, ₹6.10 Cr, ₹14 951 per sqft
3 BHK Apartment for Sale in Horamavu Agara  Hormavu Bangalore, None, 1180 sqft, Ready to Move, 2 out of 4,New Property, Unfurnished, East, Freehold, None, 3, 2, ₹54 Lac, ₹3 913 per sqft
3 BHK Apartment for Sale in Hennur Main Road Bangalore, Salarpuria Sattva Gold Summit, 1760 sqft, Ready to Move, 15 out of 32,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹2 Cr, ₹8 511 per sqft
4 BHK Apartment for Sale in Vijayanagara Bangalore, Prestige White Meadows Villas, 3600 sqft, Ready to Move, 5 out of 30,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 3, ₹4.60 Cr, ₹11 189 per sqft
3 BHK Apartment for Sale in Kalena Agrahara Bangalore, Prestige Notting Hill, 1500 sqft, Ready to Move, 10 out of 15,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹1.99 Cr, ₹11 031 per sqft
4 BHK  House for Sale in Rajajinagar Bangalore, Rajajinagar Housing Society, 2900 sqft, Ready to Move, 1 out of 2,Resale, Furnished, West, Freehold, 3 Covered, 3, 3, ₹7.25 Cr, ₹24 167 per sqft
3 BHK Apartment for Sale in Pragathi Nagar Bangalore, Sobha Silicon Oasis, 1535 sqft, Ready to Move, 20 out of 20,New Property, Semi-Furnished, North - West, Freehold, 1 Covered, 3, 1, ₹1.90 Cr, None
4 BHK Villa for Sale in Varthur Bangalore, None, 3300 sqft, Ready to Move, None,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹2.69 Cr, ₹8 152 per sqft
3 BHK Apartment for Sale in GKVK Layout Bangalore, South Ridge, 1690 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, None, Freehold, 2 Covered, 3, 3, ₹1.30 Cr, ₹6 500 per sqft
4 BHK Villa for Sale in Old Madras Road Bangalore, Samruddhi Lake Drive, 3200 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, 2 Covered , 4, 3, ₹3.35 Cr, ₹10 469 per sqft
3 BHK Apartment for Sale in Hebbal Bangalore, Karle Zenith, 2150 sqft, Ready to Move, 18 out of 34,New Property, Semi-Furnished, East, Freehold, 2 Covered, 4, 1, ₹2.75 Cr, ₹11 331 per sqft
3 BHK Apartment for Sale in Krishnarajapura Bangalore, RJ Lake Gardenia, 2118 sqft, Poss. by Aug '24, 5 out of 19,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 1, ₹1.55 Cr, ₹7 318 per sqft
3 BHK Apartment for Sale in Nagavara Bangalore, Karle Zenith, 1850 sqft, Ready to Move, 7 out of 35,Resale, Semi-Furnished, None, Freehold, None, 4, 1, ₹3.50 Cr, ₹15 093 per sqft
3 BHK Apartment for Sale in Gunjur Bangalore, Asset Aura, 1500 sqft, Ready to Move, 2 out of 6,Resale, Semi-Furnished, West, Freehold, 1 Covered, 3, 2, ₹1.79 Cr, ₹9 956 per sqft
3 BHK Apartment for Sale in Sadashiva Nagar Bangalore, Bagamane Triumph, 1900 sqft, Ready to Move, 1 out of 5,Resale, Furnished, North - West, Freehold, 2 Covered, 4, 1, ₹5.50 Cr, ₹23 605 per sqft
2 BHK Apartment for Sale in Phase 2 Electronic City Bangalore, Mahendra Aarna, 773 sqft, Ready to Move, 4 out of 10,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹82 Lac, ₹7 847 per sqft
3 BHK Apartment for Sale in Budigere Bangalore, Prestige Tranquility, 1600 sqft, Ready to Move, 17 out of 27,Resale, Unfurnished, East, Freehold, None, 3, 3, ₹1.75 Cr, ₹10 697 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, Prestige Park View, 1755 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 2, ₹2.70 Cr, ₹14 682 per sqft
3 BHK Apartment for Sale in Doddanekundi  Kartik Nagar Bangalore, The greens, 2763 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Open, 3, 4, ₹1.62 Cr, ₹5 786 per sqft
4 BHK Villa for Sale in Yelahanka New Town Bangalore, None, 4733 sqft, Ready to Move, None,New Property, Furnished, North, Freehold, None, 4, 2, ₹3.50 Cr, ₹7 395 per sqft
3 BHK Apartment for Sale in Koramangala 8Th Block Bangalore, Yashila Apartment, 1562 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, None, Freehold, 1 Covered, 2, 1, ₹2.61 Cr, ₹15 043 per sqft
2 BHK Apartment for Sale in Panathur Bangalore, Sobha Dream Acres, 1007 sqft, Ready to Move, 11 out of 14,Resale, Semi-Furnished, None, None, None, 2, 1, ₹1.30 Cr, ₹12 910 per sqft
2 BHK Apartment for Sale in Whitefield Bangalore, Prestige Palms, 1200 sqft, Ready to Move, Ground out of 4,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹95 Lac, ₹7 027 per sqft
5 BHK Villa for Sale in Varthur Bangalore, Chaithanya Sharan, 7830 sqft, Ready to Move, None,Resale, Unfurnished, None, Freehold, 4 Covered, 6, 5, ₹11.50 Cr, ₹14 687 per sqft
3 BHK Apartment for Sale in Talaghattapura Bangalore, None, 1428 sqft, Ready to Move, 9 out of 18,Resale, Unfurnished, East, Freehold, None, 3, 3, ₹2.40 Cr, ₹11 765 per sqft
3 BHK Apartment for Sale in Binny Pete Bangalore, Shapoorji Pallonji Parkwest Phase 2, 1342 sqft, Poss. by Dec '24, 7 out of 32,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹2.40 Cr, ₹12 500 per sqft
3 BHK Apartment for Sale in Dommasandra Bangalore, None, 1360 sqft, Poss. by Feb '25, 2 out of 4,New Property, Unfurnished, North, Freehold, 112 Covered, 2, 2, ₹94.3 Lac, ₹6 937 per sqft
4 BHK Apartment for Sale in Whitefield Bangalore, Total Environment Pursuit of a Radical Rhapsody, 4800 sqft, Poss. by Dec '24, 3 out of 25,Resale, Semi-Furnished, North, Freehold, 2 Covered, 4, 2, ₹12 Cr, ₹21 231 per sqft
2 BHK Apartment for Sale in Phase 2 Electronic City Bangalore, None, 843 sqft, Ready to Move, 2 out of 4,New Property, Unfurnished, West, Freehold, None, 2, None, ₹34 Lac, ₹3 022 per sqft
3 BHK Apartment for Sale in RR Nagar Bangalore, None, 1500 sqft, Poss. by Dec '24, 8 out of 10,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹1.56 Cr, ₹7 286 per sqft
3 BHK Apartment for Sale in Gubbalala  Subramanyapura Bangalore, None, 1499 sqft, Ready to Move, 2 out of 5,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 1, ₹92 Lac, ₹6 137 per sqft
3 BHK Apartment for Sale in Kanakapura Road Bangalore, Sattva Misty Charm, 1031 sqft, Ready to Move, 11 out of 14,Resale, Unfurnished, West, Freehold, 1 Covered, 3, 1, ₹1.27 Cr, ₹8 610 per sqft
4 BHK Builder Floor for Sale in Attur Layout  Yelahanka New Town Bangalore, None, 1200 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, North, Freehold, None, 3, 3, ₹1.50 Cr, ₹3 750 per sqft
3 BHK  House for Sale in Abbigere Bangalore, None, 1200 sqft, Ready to Move, None,Resale, Unfurnished, None, None, None, 4, 1, ₹1.75 Cr, None
4 BHK  House for Sale in Basaveshwar Nagar Bangalore, None, 62000 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, None, None, None, 5, 1, ₹4.10 Cr, ₹6 406 per sqft
4 BHK Builder Floor for Sale in Phase 3rd Stage 3rd Banashankari Bangalore, None, 3100 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, None, None, 2 Covered, 4, 1, ₹3.50 Cr, ₹11 111 per sqft
1 BHK Apartment for Sale in Attibele Bangalore, Janaadhar Shubha, 400 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, None, None, None, 2, None, ₹10.5 Lac, ₹2 625 per sqft
2 BHK Apartment for Sale in Langford Town  Shanti Nagar  Hosur Road Bangalore, None, 900 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, East, Freehold, 1 Covered , 2, 2, ₹1.75 Cr, ₹15 217 per sqft
5 BHK  House for Sale in msp mango meadows phase-4 Bangalore, None, 400 sqft, Ready to Move, None,Resale, Semi-Furnished, None, None, None, 4, 3, ₹1.25 Cr, ₹10 417 per sqft
3 BHK Apartment for Sale in Crescent Road Bangalore, Golf View, 1960 sqft, Ready to Move, 1 out of 1,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, None, ₹3.50 Cr, ₹17 857 per sqft
2 BHK Apartment for Sale in Jalahalli Road Bangalore, Vaishnavi Gardenia, 978 sqft, Ready to Move, 1 out of 16,Resale, Semi-Furnished, North - East, Freehold, 2 Covered , 2, 1, ₹1.32 Cr, ₹12 155 per sqft
3 BHK  House for Sale in veeranjippa layout abbigere Bangalore, None, 1200 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, None, 2, 1, ₹1.25 Cr, ₹10 417 per sqft
3 BHK Apartment for Sale in Hennur Main Road Bangalore, None, 1690 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, North, Freehold, None, 3, 2, ₹1.10 Cr, ₹6 509 per sqft
3 BHK Apartment for Sale in Annaiah Reddy Layout Dodda Banaswadi Bangalore, Prabhat Royal, 1382 sqft, Ready to Move, 4 out of 5,New Property, Furnished, East, Freehold, None, 2, None, ₹1.10 Cr, ₹7 639 per sqft
4 BHK  House for Sale in Cottonpete Bangalore, None, 500 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, West, Freehold, None, 4, None, ₹1.35 Cr, ₹27 000 per sqft
2 BHK Apartment for Sale in Kempegowda International Airport Road Bangalore, Puravankara Purva Zenium, 850 sqft, Ready to Move, 1 out of 10,New Property, Unfurnished, East, Freehold, None, 2, 1, ₹1.25 Cr, ₹10 408 per sqft
4 BHK  House for Sale in Hosur Road Bangalore, GPR Grande Layout, 3400 sqft, Ready to Move, 2 out of 2,Resale, Furnished, None, None, None, 4, None, ₹1.40 Cr, ₹4 118 per sqft
