property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Apartment for Sale in Kolte Patil Life Republic  Hinjawadi Pune, Kolte Patil Life Republic, 1188 sqft, Ready to Move, 8 out of 22,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹98.5 Lac, ₹6 355 per sqft
2 BHK Apartment for Sale in Aswani Rose Garden  Viman Nagar Pune, Aswani Rose Garden, 1000 sqft, Ready to Move, 3 out of 6,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹1 Cr, ₹8 333 per sqft
4 BHK Apartment for Sale in VTP Earth One  Mahalunge Pune, VTP Earth One, 1766 sqft, Poss. by Dec '27, 12 out of 35,New Property, Unfurnished, East, Freehold, 1 Covered , 4, 3, ₹2.11 Cr, ₹8 536 per sqft
2 BHK Apartment for Sale in The Legend  Hinjawadi Pune, The Legend, 777 sqft, Ready to Move, 1 out of 14,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹64.9 Lac, ₹6 187 per sqft
2 BHK Apartment for Sale in Hinjawadi Pune, None, 674 sqft, Poss. by Dec '27, 3 out of 22,New Property, Unfurnished, East, Leasehold, 1 Covered, 2, 1, ₹59.9 Lac, ₹6 352 per sqft
3 BHK Apartment for Sale in Riverdale Residences  Kharadi Pune, Riverdale Residences, 1065 sqft, Ready to Move, 19 out of 28,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.54 Cr, ₹10 336 per sqft
2 BHK Apartment for Sale in The Rising  Ravet  Pimpri Chinchwad Pune, The Rising, 801 sqft, Poss. by Dec '26, 13 out of 22,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹67.5 Lac, ₹6 244 per sqft
3 BHK Apartment for Sale in Tathawade Pimpri Chinchwad Pune, None, 992 sqft, Poss. by Dec '26, 5 out of 14,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹90 Lac, ₹6 000 per sqft
2 BHK Apartment for Sale in Life Republic Aros  Hinjawadi Pune, None, 836 sqft, Poss. by Dec '26, 10 out of 22,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹70 Lac, ₹6 009 per sqft
3 BHK Apartment for Sale in Presidia  NIBM Road Pune, Presidia, 1388 sqft, Ready to Move, 4 out of 13,New Property, Semi-Furnished, North - West, Freehold, 2 Covered, 4, 1, ₹1.78 Cr, ₹9 498 per sqft
3 BHK Penthouse for Sale in Sanaya Belvedere  Viman Nagar Pune, Sanaya Belvedere, 2400 sqft, Ready to Move, 2 out of 7,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹1.75 Cr, ₹7 292 per sqft
4 BHK Apartment for Sale in Marvel Sangria  NIBM Road Pune, Marvel Sangria, 4700 sqft, Ready to Move, 3 out of 12,Resale, Unfurnished, East, Co-operative Society, 2 Covered, 5, 3, ₹3.90 Cr, ₹5 417 per sqft
3 BHK Apartment for Sale in Atul Westernhills  Baner Pune, Atul Westernhills, 1150 sqft, Ready to Move, 3 out of 3,New Property, Semi-Furnished, East, Co-operative Society, 1 Covered, 3, 3, ₹1.20 Cr, ₹9 600 per sqft
2 BHK Apartment for Sale in Ganga Legend Phase 3  Bavdhan Pune, Ganga Legend Phase 3, 839 sqft, Poss. by Jul '26, 22 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 3, ₹82 Lac, ₹6 550 per sqft
4 BHK Villa for Sale in Kumar City Row houses  Kalyani Nagar Pune, Kumar City Row houses, 3600 sqft, Ready to Move, None,Resale, Furnished, North, Freehold, None, 5, 4, ₹5.20 Cr, ₹20 000 per sqft
3 BHK Apartment for Sale in Nyati Emerald  Baner Pune, Nyati Emerald, 1213 sqft, Poss. by May '27, 14 out of 25,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.61 Cr, ₹9 641 per sqft
3 BHK Apartment for Sale in Keshav Nagar Mundhwa Pune, None, 943 sqft, Poss. by Dec '24, 6 out of 15,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹82 Lac, ₹6 441 per sqft
3 BHK Apartment for Sale in Pebbles Greenfield  Tathawade Pimpri Chinchwad Pune, Pebbles Greenfield, 1004 sqft, Poss. by Dec '26, 7 out of 31,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹1.08 Cr, ₹7 965 per sqft
2 BHK Apartment for Sale in 7 Plumeria Drive  Tathawade Pimpri Chinchwad Pune, 7 Plumeria Drive, 800 sqft, Poss. by Mar '26, 2 out of 2,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹80.5 Lac, ₹7 609 per sqft
2 BHK Apartment for Sale in Livmo  Hinjawadi Pune, Livmo, 645 sqft, Poss. by Aug '24, 9 out of 14,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹54 Lac, ₹8 372 per sqft
2 BHK Apartment for Sale in Gera World of Joy  Kharadi Pune, None, 1650 sqft, Poss. by Dec '25, 3 out of 6,New Property, Unfurnished, East, Freehold, 2 Open, 2, None, ₹2.22 Cr, ₹11 034 per sqft
4 BHK Apartment for Sale in Golfland  Bavdhan Pune, None, 2344 sqft, Poss. by Dec '29, 10 out of 21,New Property, Semi-Furnished, East, Freehold, 2 Covered, 5, 3, ₹3.39 Cr, ₹11 115 per sqft
5 BHK Apartment for Sale in Hinjawadi Pune, None, 2500 sqft, Ready to Move, 24 out of 25,Resale, Unfurnished, North - East, Freehold, 4 Covered, 6, 2, ₹2.95 Cr, ₹9 219 per sqft
3 BHK Apartment for Sale in Megapolis Sangria Towers  Hinjawadi Pune, Megapolis Sangria Towers, 1215 sqft, Ready to Move, 15 out of 23,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 3, ₹1.10 Cr, ₹6 667 per sqft
5 BHK Apartment for Sale in Marvel Zephyr  Kharadi Pune, Marvel Zephyr, 3873 sqft, Ready to Move, 7 out of 10,Resale, Unfurnished, West, Leasehold, 1 Covered, 5, 1, ₹3.70 Cr, ₹6 823 per sqft
3 BHK Apartment for Sale in TCG The Crown Greens Phase 2  Hinjawadi Pune, TCG The Crown Greens Phase 2, 1160 sqft, Ready to Move, 11 out of 22,Resale, Unfurnished, North - East, Freehold, 1 Covered, 2, 2, ₹1.18 Cr, ₹8 138 per sqft
4 BHK Apartment for Sale in Prabhat Vandan Apartments  Prabhat Road Pune, Prabhat Vandan Apartments, 1495 sqft, Ready to Move, 2 out of 5,New Property, Unfurnished, East, Freehold, None, 3, 2, ₹3.30 Cr, ₹16 395 per sqft
2 BHK Apartment for Sale in Paranjape Blue Ridge  Hinjawadi Pune, Paranjape Blue Ridge, 1027 sqft, Ready to Move, 4 out of 24,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹1 Cr, ₹7 289 per sqft
2 BHK Apartment for Sale in Pebbles Greenfield  Tathawade Pimpri Chinchwad Pune, Pebbles Greenfield, 766 sqft, Poss. by Jun '26, 22 out of 35,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹83 Lac, ₹8 027 per sqft
3 BHK Apartment for Sale in Megapolis Sangria Towers  Hinjawadi Pune, Megapolis Sangria Towers, 1215 sqft, Ready to Move, 1 out of 21,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1 Cr, ₹6 098 per sqft
2 BHK Apartment for Sale in Megapolis Mystic  Hinjawadi Pune, Megapolis Mystic, 980 sqft, Ready to Move, 17 out of 21,Resale, Unfurnished, East, Co-operative Society, 1 Covered, 2, 2, ₹75 Lac, ₹6 224 per sqft
2 BHK Apartment for Sale in NIBM Annexe Area Pune, None, 725 sqft, Ready to Move, 9 out of 12,New Property, Unfurnished, East, Co-operative Society, None, 2, 2, ₹48 Lac, ₹4 669 per sqft
4 BHK Apartment for Sale in Prabhat Road Pune, None, 1916 sqft, Poss. by Jul '25, 5 out of 18,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 3, ₹5.60 Cr, ₹21 655 per sqft
3 BHK Apartment for Sale in Rahul Aston  Phase 1 Hinjewadi Rajiv Gandhi Infotech Park Pune, None, 939 sqft, Poss. by Mar '25, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.10 Cr, ₹9 009 per sqft
2 BHK Apartment for Sale in Sanskruti Meander  Wagholi Pune, Sanskruti Meander, 617 sqft, Ready to Move, 11 out of 12,New Property, Unfurnished, East, Freehold, None, 2, 2, ₹39.5 Lac, ₹4 638 per sqft
3 BHK Apartment for Sale in Ganga Platinum  Kharadi Pune, None, 1210 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, None, 3, None, ₹1.25 Cr, None
2 BHK Apartment for Sale in Chandrakamal  Shukrawar Peth Pune, None, 882 sqft, Poss. by Oct '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.65 Cr, ₹13 854 per sqft
2 BHK Apartment for Sale in Kingston Atlantis  NIBM Annexe Area Pune, None, 857 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, 1 Covered , 2, None, ₹83.8 Lac, ₹7 829 per sqft
2 BHK Apartment for Sale in Nyati Esteban II  Undri Pune, None, 838 sqft, Poss. by Sep '27, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹79 Lac, ₹6 985 per sqft
2 BHK Apartment for Sale in Stella  Moshi Pune, None, 700 sqft, Poss. by Nov '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹53 Lac, ₹5 608 per sqft
3 BHK Apartment for Sale in The Canary  Balewadi Pune, None, 1109 sqft, Poss. by Dec '24, 10 out of 30,New Property, Unfurnished, West, Freehold, 2 Covered , 3, 3, ₹1.60 Cr, ₹10 688 per sqft
2 BHK Apartment for Sale in ITrend Life  Wakad Pune, None, 790 sqft, Ready to Move, 5 out of 12,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹85 Lac, ₹8 399 per sqft
2 BHK Apartment for Sale in Unique Youtopia  Kharadi Pune, None, 1047 sqft, Poss. by Dec '25, 5 out of 14,New Property, Unfurnished, West, Freehold, 1 Covered , 2, 2, ₹91 Lac, ₹8 691 per sqft
2 BHK Apartment for Sale in VTP Bellissimo  Hinjawadi Pune, None, 735 sqft, Poss. by Dec '25, 14 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹72 Lac, ₹7 843 per sqft
2 BHK Apartment for Sale in NYATI EQUINOX  Bavdhan Pune, NYATI EQUINOX, 838 sqft, Poss. by Jun '25, 12 out of 27,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 4, ₹93 Lac, ₹8 223 per sqft
3 BHK Apartment for Sale in Shapoorji Pallonji Vanaha  Bavdhan Pune, None, 1495 sqft, Poss. by May '26, 8 out of 22,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 3, ₹2 Cr, ₹10 155 per sqft
2 BHK Apartment for Sale in Sai Eshanya  Laxmi Nagar Balewadi Pune, None, 900 sqft, Ready to Move, 7 out of 11,Resale, Unfurnished, East, Co-operative Society, 1 Covered, 2, 2, ₹96 Lac, ₹8 000 per sqft
2 BHK Apartment for Sale in Unique Youtopia  Kharadi Pune, None, 776 sqft, Poss. by Dec '24, 9 out of 13,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹90 Lac, None
2 BHK Apartment for Sale in Ganga Serio  Kharadi Pune, None, 969 sqft, Ready to Move, 19 out of 24,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.19 Cr, ₹9 452 per sqft
2 BHK Apartment for Sale in Tathawade Pimpri Chinchwad Pune, None, 776 sqft, Poss. by Jun '25, 16 out of 23,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹77 Lac, ₹7 390 per sqft
2 BHK Apartment for Sale in Que 914  Keshav Nagar Mundhwa Pune, None, 754 sqft, Poss. by Dec '27, 5 out of 23,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹85 Lac, ₹7 727 per sqft
2 BHK Apartment for Sale in Baner Gaon  Baner Pune, None, 790 sqft, Poss. by Jun '26, 25 out of 26,New Property, Unfurnished, East, Co-operative Society, 1 Covered, 2, 2, ₹1.05 Cr, ₹11 550 per sqft
4 BHK Villa for Sale in Nyati Chesterfield  Kondhwa Pune, Nyati Chesterfield, 6300 sqft, Ready to Move, None,Resale, Unfurnished, South -West, Co-operative Society, None, 5, 2, ₹3 Cr, ₹4 762 per sqft
3 BHK Apartment for Sale in Venkatesh Skydale  Sinhgad Road Pune, None, 1278 sqft, Poss. by Mar '24, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹2.26 Cr, None
2 BHK Builder Floor for Sale in Paradise Cooperative Housing Society  Wanwadi Pune, None, 859 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.06 Cr, None
3 BHK Apartment for Sale in Aryaban  Kiwale  Dehu Road Pune, None, 1009 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹89.8 Lac, None
3 BHK Apartment for Sale in Majestique Evolvus  Kharadi Pune, None, 1215 sqft, Poss. by Dec '27, 20 out of 25,New Property, Semi-Furnished, East, Freehold, 2 Covered, 3, 2, ₹1.45 Cr, ₹8 841 per sqft
1 BHK Apartment for Sale in The Reino  Talegaon Dabhade Pune, The Reino, 484 sqft, Ready to Move, 1 out of 8,Resale, Unfurnished, North, Co-operative Society, 1 Open, 2, 1, ₹22 Lac, ₹3 543 per sqft
3 BHK Apartment for Sale in Kalpataru Jade Residences  Baner Pune, None, 1750 sqft, Poss. by May '25, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹2.75 Cr, None
3 BHK Apartment for Sale in Dorabjee Heights  Undri Pune, None, 1372 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.20 Cr, None
3 BHK Apartment for Sale in Ambar Zenith  Viman Nagar Pune, None, 1414 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, None, 4, None, ₹2.97 Cr, ₹15 014 per sqft
2 BHK Apartment for Sale in TCG Cliff Gardens VC Homes  Hinjawadi Pune, None, 660 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹65.4 Lac, ₹7 340 per sqft
3 BHK Apartment for Sale in Elite Amara  Aundh Pune, None, 1079 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 3, None, ₹2.07 Cr, ₹13 898 per sqft
3 BHK Apartment for Sale in Vision Altia  Ravet  Pimpri Chinchwad Pune, None, 894 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹82.4 Lac, ₹9 214 per sqft
2 BHK Apartment for Sale in Yashada Windsong  Ravet  Pimpri Chinchwad Pune, None, 768 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹83.6 Lac, ₹8 377 per sqft
2 BHK Apartment for Sale in Swamipushpa   Sadashiv Peth Pune, None, 951 sqft, Poss. by Sep '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹2.26 Cr, ₹17 130 per sqft
4 BHK Apartment for Sale in Signature Ritz  Thergaon  Pimpri Chinchwad Pune, None, 1587 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 4, None, ₹1.73 Cr, None
2 BHK Apartment for Sale in Aqura Pride  Sinhgad Road Pune, None, 526 sqft, Poss. by Sep '25, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹63 Lac, None
2 BHK Apartment for Sale in Anika Essentia  Ghorpadi Pune, None, 1113 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, None, 3, None, ₹1.44 Cr, ₹10 286 per sqft
4 BHK Apartment for Sale in Vedashree  Kothrud Pune, None, 1986 sqft, Poss. by Sep '25, None,New Property, Unfurnished, None, None, None, 4, None, ₹2.94 Cr, ₹11 000 per sqft
3 BHK Apartment for Sale in Samrajya  Pimple Gurav  Pimpri Chinchwad Pune, None, 1040 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.11 Cr, ₹7 630 per sqft
2 BHK Apartment for Sale in The Silver Altair  Ravet  Pimpri Chinchwad Pune, None, 881 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹92.2 Lac, None
3 BHK Apartment for Sale in Dream Elegance  Balewadi Pune, None, 1223 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 3, None, ₹1.76 Cr, ₹10 669 per sqft
3 BHK Apartment for Sale in Pride Wellington  Charholi BK Pune, None, 1156 sqft, Poss. by Dec '25, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹1.04 Cr, ₹7 197 per sqft
2 BHK Apartment for Sale in Joyville Celestia  Shewalewadi Pune, None, 707 sqft, Poss. by Mar '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹74.9 Lac, ₹8 150 per sqft
5 BHK Apartment for Sale in Panchshil Trump Towers  Kalyani Nagar Pune, Panchshil Trump Towers, 4500 sqft, Ready to Move, 18 out of 22,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 4, ₹13 Cr, ₹21 667 per sqft
3 BHK Apartment for Sale in VTP Dolce Vita  Kharadi Pune, VTP Dolce Vita, 1086 sqft, Poss. by Dec '26, None,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹1.10 Cr, ₹7 503 per sqft
4 BHK Apartment for Sale in The Canary  Balewadi Pune, The Canary, 1885 sqft, Poss. by Dec '25, 17 out of 30,New Property, Unfurnished, East, Freehold, 3 Covered, 4, 4, ₹2.48 Cr, ₹10 333 per sqft
3 BHK Apartment for Sale in 24K Manor  Pimple Nilakh  Pimpri Chinchwad Pune, 24K Manor, 1433 sqft, Poss. by Dec '27, 12 out of 30,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 2, ₹2.40 Cr, ₹13 714 per sqft
2 BHK Apartment for Sale in Keshav Nagar Mundhwa Pune, None, 750 sqft, Ready to Move, 7 out of 14,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹60 Lac, ₹6 000 per sqft
2 BHK Apartment for Sale in Flamante By VTP Luxe Phase 1  Kharadi Pune, None, 762 sqft, Poss. by Mar '28, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹86 Lac, None
3 BHK Apartment for Sale in Lodha Giardino  Kharadi Pune, None, 1087 sqft, Poss. by Oct '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.83 Cr, ₹12 077 per sqft
2 BHK Apartment for Sale in Puravankara Purva Silversands  Mundhwa Pune, None, 633 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹99 Lac, ₹12 298 per sqft
4 BHK Apartment for Sale in Kumar Parth Tower  Baner Pune, Kumar Parth Tower, 1550 sqft, Poss. by Dec '27, 17 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 4, 2, ₹2.05 Cr, ₹9 144 per sqft
2 BHK Apartment for Sale in Sukhwani Kingsley  Wakad Pune, Sukhwani Kingsley, 724 sqft, Poss. by Dec '25, 12 out of 20,New Property, Semi-Furnished, West, Freehold, 1 Covered, 2, 2, ₹75 Lac, ₹6 964 per sqft
2 BHK Apartment for Sale in Rohan Ekam  Balewadi Pune, Rohan Ekam, 870 sqft, Poss. by Dec '27, 11 out of 32,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.20 Cr, ₹10 686 per sqft
2 BHK Apartment for Sale in Kohinoor Famville  Maan Pune, Kohinoor Famville, 702 sqft, Poss. by Dec '28, 11 out of 20,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹75 Lac, ₹7 920 per sqft
3 BHK Apartment for Sale in Yashada Jubilee Hills  Baner Pune, Yashada Jubilee Hills, 1150 sqft, Poss. by Dec '26, 5 out of 18,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹1.49 Cr, ₹9 631 per sqft
3 BHK Apartment for Sale in Supreme Towers  Mundhwa Pune, Supreme Towers, 1432 sqft, Poss. by Jun '29, None,New Property, Unfurnished, None, None, None, 3, None, ₹2.51 Cr, ₹13 422 per sqft
1 BHK Apartment for Sale in Gagan Aviva  Kesnand Pune, None, 375 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 1, None, ₹34 Lac, ₹7 816 per sqft
1 BHK Apartment for Sale in Mantra Meraki  Akurdi Pune, None, 525 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, None, 1, None, ₹60 Lac, ₹8 796 per sqft
4 BHK Apartment for Sale in The Balmoral Riverside  Balewadi Pune, The Balmoral Riverside, 2000 sqft, Poss. by Dec '25, 25 out of 37,New Property, Semi-Furnished, East, Freehold, 2 Covered, 4, 3, ₹3.40 Cr, ₹10 149 per sqft
3 BHK Apartment for Sale in Infinity World  Punawale  Pimpri Chinchwad Pune, Infinity World, 988 sqft, Poss. by Dec '25, 13 out of 22,New Property, Unfurnished, South - East, Co-operative Society, 1 Covered, 3, 3, ₹84 Lac, ₹6 398 per sqft
2 BHK Apartment for Sale in Ravet  Pimpri Chinchwad Pune, None, 656 sqft, Ready to Move, 8 out of 14,New Property, Semi-Furnished, East, Co-operative Society, 1 Covered, 2, 1, ₹49 Lac, ₹6 282 per sqft
2 BHK Apartment for Sale in GK Aarcon  Punawale  Pimpri Chinchwad Pune, GK Aarcon, 675 sqft, Ready to Move, 9 out of 13,New Property, Unfurnished, East, Co-operative Society, 1 Covered, 2, 1, ₹57 Lac, ₹5 781 per sqft
2 BHK Apartment for Sale in Aishwaryam Insignia  Punawale  Pimpri Chinchwad Pune, Aishwaryam Insignia, 686 sqft, Poss. by Dec '24, 19 out of 21,New Property, Unfurnished, East, Co-operative Society, 1 Covered, 2, 2, ₹54.2 Lac, ₹5 989 per sqft
3 BHK Apartment for Sale in Life Montage II  Baner Pune, Life Montage II, 1362 sqft, Poss. by Dec '27, 9 out of 25,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹1.80 Cr, ₹13 216 per sqft
2 BHK Apartment for Sale in Puravankara Purva Silversands  Mundhwa Pune, None, 900 sqft, Ready to Move, 5 out of 24,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.02 Cr, ₹9 510 per sqft
1 BHK Apartment for Sale in Rohan Harita  Tathawade Pimpri Chinchwad Pune, None, 443 sqft, Poss. by Dec '27, None,New Property, Unfurnished, None, None, None, 1, None, ₹48 Lac, ₹8 027 per sqft
3 BHK Apartment for Sale in Kalpataru Jade Residences  Baner Pune, Kalpataru Jade Residences, 1750 sqft, Poss. by Mar '25, None,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹2.75 Cr, ₹11 643 per sqft
2 BHK Apartment for Sale in KLS Supremus  Pashan Pune, None, 820 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹66 Lac, ₹8 049 per sqft
3 BHK Apartment for Sale in Citrine City  Hadapsar Pune, None, 880 sqft, None, 4 out of 12,New Property, Unfurnished, None, None, None, 3, 3, ₹1 Cr, None
4 BHK Apartment for Sale in Horizon Highgroves  Koregaon Park Annexe  Mundhwa Pune, None, 1625 sqft, Poss. by Jun '24, 10 out of 15,New Property, Semi-Furnished, East, Freehold, 3 Covered , 4, 3, ₹1.99 Cr, ₹10 061 per sqft
3 BHK Apartment for Sale in Kolte Patil IVY Apartment  Wagholi Pune, None, 1200 sqft, Ready to Move, 10 out of 15,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹97 Lac, ₹6 062 per sqft
3 BHK Apartment for Sale in The Ornate  Baner Pune, The Ornate, 1260 sqft, Poss. by Dec '26, 26 out of 31,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 1, ₹1.60 Cr, ₹9 406 per sqft
3 BHK Apartment for Sale in Kolte Patil Life Republic  Hinjawadi Pune, Kolte Patil Life Republic, 1250 sqft, Ready to Move, 21 out of 22,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹94 Lac, ₹6 483 per sqft
2 BHK Apartment for Sale in Paranjape Blue Ridge  Hinjawadi Pune, Paranjape Blue Ridge, 936 sqft, Ready to Move, 12 out of 31,New Property, Semi-Furnished, East, Freehold, 1 Covered , 2, 3, ₹82 Lac, ₹5 977 per sqft
2 BHK Apartment for Sale in 7 Plumeria Drive  Tathawade Pimpri Chinchwad Pune, 7 Plumeria Drive, 800 sqft, Poss. by Dec '25, 10 out of 22,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹79.6 Lac, ₹6 677 per sqft
2 BHK Apartment for Sale in Lush Residences  Tathawade Pimpri Chinchwad Pune, Lush Residences, 713 sqft, Poss. by Dec '26, 12 out of 22,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹78 Lac, ₹8 100 per sqft
4 BHK Apartment for Sale in Gera GreensVille SkyVillas  EON Free Zone  Kharadi Pune, Gera GreensVille SkyVillas, 2300 sqft, Ready to Move, 5 out of 10,Resale, Furnished, East, Co-operative Society, 2 Covered, 4, None, ₹3.30 Cr, ₹11 640 per sqft
3 BHK Apartment for Sale in Empyrean Leela  Kharadi Pune, Empyrean Leela, 1044 sqft, Poss. by Dec '26, 12 out of 16,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.25 Cr, ₹8 872 per sqft
2 BHK Apartment for Sale in Naren Bliss  Hadapsar Pune, Naren Bliss, 853 sqft, Ready to Move, 7 out of 11,Resale, Furnished, West, Freehold, 1 Covered, 2, 2, ₹1.20 Cr, ₹10 435 per sqft
2 BHK Apartment for Sale in Project Clover Village  Wanowrie Pune, Project Clover Village, 840 sqft, Ready to Move, 2 out of 5,Resale, Semi-Furnished, East, Co-operative Society, None, 2, 1, ₹1.10 Cr, ₹9 649 per sqft
2 BHK Apartment for Sale in 204 Blue Paradise  Baner Gaon  Baner Pune, 204 Blue Paradise, 1004 sqft, Poss. by Mar '25, 9 out of 13,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 4, ₹1.10 Cr, ₹8 148 per sqft
3 BHK Apartment for Sale in Nyati Emerald  Baner Pune, Nyati Emerald, 1213 sqft, Poss. by May '27, 11 out of 18,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.50 Cr, None
3 BHK Apartment for Sale in Konark Indrayu Enclave 1  NIBM Road Pune, Konark Indrayu Enclave 1, 1250 sqft, Ready to Move, 5 out of 9,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 3, 1, ₹1.11 Cr, ₹7 115 per sqft
2 BHK Apartment for Sale in Rahul Downtown  Tathawade Pimpri Chinchwad Pune, Rahul Downtown, 756 sqm, Poss. by Dec '25, 22 out of 23,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹69 Lac, ₹6 811 per sqft
3 BHK Apartment for Sale in Rohan Ekam  Balewadi Gaon  Balewadi Pune, Rohan Ekam, 1412 sqft, Poss. by Dec '27, 12 out of 35,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹1.49 Cr, ₹10 552 per sqft
2 BHK Apartment for Sale in Sukhwani Hermosa Casa  Mundhwa Pune, Sukhwani Hermosa Casa, 784 sqft, Ready to Move, 5 out of 15,New Property, Semi-Furnished, West, Freehold, 1 Covered, 2, 2, ₹79.5 Lac, ₹6 865 per sqft
3 BHK Apartment for Sale in Kalpataru Exquisite  Wakad Pune, Kalpataru Exquisite, 1550 sqft, Ready to Move, 13 out of 22,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹1.60 Cr, ₹10 323 per sqft
