property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK  House for Sale in Dwarka Expressway Gurgaon, None, 775 sqft, Poss. by Sep '24, 4 out of 4,Resale, Semi-Furnished, North, Power Of Attorney, 8 Covered, 3, 1, ₹1.45 Cr, ₹11 111 per sqft
4 BHK Builder Floor for Sale in South City 2 Gurgaon, None, 4500 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, None, 4, 2, ₹5.25 Cr, ₹10 938 per sqft
2 BHK Apartment for Sale in Ireo The Corridors  Sector 67A Gurgaon, Ireo The Corridors, 1100 sqft, Ready to Move, 4 out of 14,Resale, Unfurnished, North, Freehold, None, 2, None, ₹1.78 Cr, ₹11 995 per sqft
3 BHK Apartment for Sale in Eldeco Acclaim  Sohna Gurgaon, Eldeco Acclaim, 2122 sqft, Poss. by Jul '24, 12 out of 12,Resale, Semi-Furnished, East, Freehold, 2 Covered, 4, 4, ₹2.10 Cr, ₹9 896 per sqft
2 BHK Apartment for Sale in Sector 2 Sohna Gurgaon, None, 732 sqft, Poss. by Mar '24, 3 out of 17,New Property, Semi-Furnished, West, Leasehold, None, 2, 2, ₹92 Lac, ₹7 188 per sqft
4 BHK Builder Floor for Sale in Independent Floors at DLF City Phase III  Phase 3 DLF Gurgaon, Independent Floors at DLF City Phase III, 316 sqyrd, Ready to Move, 1 out of 4,New Property, Furnished, None, Freehold, None, 4, 2, ₹3.75 Cr, ₹13 186 per sqft
3 BHK Apartment for Sale in M3M Skycity  Sector 65 Gurgaon, M3M Skycity, 1580 sqft, Ready to Move, 10 out of 38,New Property, Semi-Furnished, North, None, None, 3, 4, ₹2.50 Cr, ₹12 171 per sqft
3 BHK Apartment for Sale in Suncity Vatsal Valley  Gwal Pahari Gurgaon, Suncity Vatsal Valley, 1430 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹1.60 Cr, ₹11 189 per sqft
4 BHK Apartment for Sale in Elan The Presidential  Sector 106 Gurgaon, Elan The Presidential, 2150 sqft, Poss. by Feb '27, 10 out of 50,Resale, Unfurnished, North - East, Freehold, None, 4, 4, ₹4.25 Cr, ₹13 821 per sqft
3 BHK Builder Floor for Sale in Sector 48 Gurgaon, None, 205 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, None, Freehold, None, 3, 2, ₹1.90 Cr, ₹10 298 per sqft
3 BHK  House for Sale in Sector 21 RWA  Sector 21 Gurgaon, Sector 21 RWA, 6000 sqft, Ready to Move, Ground out of 3,New Property, Semi-Furnished, North - East, Freehold, None, 5, 3, ₹5 Cr, ₹8 021 per sqft
2 BHK Apartment for Sale in Ashok Vihar 2  Ashok Vihar Phase 2 Gurgaon, Ashok Vihar 2, 400 sqft, Ready to Move, 4 out of 4,Resale, Furnished, East, Freehold, None, 2, 1, ₹40 Lac, ₹5 333 per sqft
6 BHK Penthouse for Sale in Raisina Residenc  Golf Course Extension Road Gurgaon, Raisina Residenc, 5600 sqft, Ready to Move, Ground out of 18,Resale, Semi-Furnished, North, Freehold, None, 5, 5, ₹6.50 Cr, ₹11 607 per sqft
3 BHK Builder Floor for Sale in Golf Course Road Gurgaon, None, 150 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered , 3, 3, ₹2.50 Cr, ₹16 340 per sqft
3 BHK Apartment for Sale in Ireo The Grand Arch  Sector 58 Gurgaon, Ireo The Grand Arch, 1600 sqft, Ready to Move, Ground out of 7,Resale, Furnished, North - East, Freehold, 2 Covered, 3, None, ₹3.50 Cr, ₹18 421 per sqft
5 BHK Villa for Sale in Sector 56 Gurgaon, None, 6000 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, None, 6, 7, ₹8 Cr, ₹8 000 per sqft
3 BHK Apartment for Sale in JMS The Nation  Sector 95 Gurgaon, JMS The Nation, 1300 sqft, Poss. by Nov '25, 4 out of 25,New Property, Unfurnished, North - West, Freehold, 1 Covered, 3, 3, ₹1.73 Cr, ₹9 611 per sqft
3 BHK Apartment for Sale in Sagar Apartment  Sector 56 Gurgaon, Sagar Apartment, 2250 sqft, Ready to Move, 5 out of 8,Resale, Furnished, North, Freehold, None, 3, 3, ₹1.75 Cr, ₹7 778 per sqft
3 BHK Builder Floor for Sale in M3M Antalya Hills Phase II  Shikohpur Gurgaon, M3M Antalya Hills Phase II, 1498 sqft, Poss. by Dec '25, 4 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹1.68 Cr, ₹11 215 per sqft
3 BHK Apartment for Sale in BPTP Terra  Garauli Khurd  Sector 37D  Delhi Gurgaon Expressway Gurgaon, BPTP Terra, 1200 sqft, Ready to Move, 2 out of 2,New Property, Semi-Furnished, East, Freehold, 1 Covered , 3, 2, ₹1.90 Cr, ₹10 556 per sqft
2 BHK Apartment for Sale in Riddhi Siddhi  Sector 99 Gurgaon, Riddhi Siddhi, 613 sqft, Ready to Move, 7 out of 14,Resale, Unfurnished, East, Leasehold, None, 2, 2, ₹52 Lac, ₹8 483 per sqft
3 BHK Apartment for Sale in Supertech Araville  Sector 79 Gurgaon, Supertech Araville, 1865 sqft, Ready to Move, 3 out of 3,Resale, Unfurnished, North - East, Freehold, 1 Covered, 3, 3, ₹1.22 Cr, ₹5 508 per sqft
2 BHK Apartment for Sale in Signature Global Grand IVA  Sector 103 Gurgaon, Signature Global Grand IVA, 613 sqft, Ready to Move, 10 out of 15,Resale, Unfurnished, North, Freehold, 2 Open, 2, 2, ₹51.5 Lac, ₹7 357 per sqft
2 BHK Apartment for Sale in Signature Global The Millennia  Sector 37D  Delhi Gurgaon Expressway Gurgaon, Signature Global The Millennia, 675 sqft, Ready to Move, 4 out of 14,Resale, Unfurnished, East, Co-operative Society, 1 Open, 2, 2, ₹52 Lac, ₹8 874 per sqft
3 BHK Apartment for Sale in Emaar MGF The Vilas  Sector 25 Gurgaon, Emaar MGF The Vilas, 3400 sqft, Ready to Move, 3 out of 10,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 4, 3, ₹8.30 Cr, ₹24 412 per sqft
3 BHK Apartment for Sale in Signature Global City 37D II  Sector 37D  Delhi Gurgaon Expressway Gurgaon, Signature Global City 37D II, 1470 sqft, Ready to Move, 1 out of 4,New Property, Furnished, East, Freehold, None, 3, 2, ₹1.38 Cr, ₹9 388 per sqft
4 BHK Apartment for Sale in DLF Belvedere Tower  Phase 2 DLF Gurgaon, DLF Belvedere Tower, 1900 sqft, Ready to Move, 7 out of 20,Resale, Unfurnished, East, Freehold, 1 Covered, 4, 3, ₹3.61 Cr, ₹16 080 per sqft
2 BHK Apartment for Sale in Pyramid Urban Homes  Sector 70 Gurgaon, Pyramid Urban Homes, 600 sqft, Ready to Move, 4 out of 14,Resale, Semi-Furnished, North - West, Freehold, 1 Covered, 2, 1, ₹58 Lac, ₹7 160 per sqft
2 BHK Apartment for Sale in DLF Princeton Estate  Phase 5 DLF Gurgaon, DLF Princeton Estate, 1000 sqft, Ready to Move, 8 out of 10,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 1, ₹1.71 Cr, ₹17 100 per sqft
4 BHK Apartment for Sale in Imperia Esfera  Sector 37C  Delhi Gurgaon Expressway Gurgaon, Imperia Esfera, 1560 sqft, Ready to Move, 5 out of 23,Resale, Unfurnished, East, Freehold, 1 Covered, 4, 4, ₹1.55 Cr, ₹5 962 per sqft
4 BHK Apartment for Sale in DLF Garden City Floors  Sector 92 Gurgaon, DLF Garden City Floors, 2400 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, South - East, Freehold, 1 Covered , 3, 2, ₹2.60 Cr, ₹9 630 per sqft
4 BHK Apartment for Sale in DLF The Ultima  Sector 81A  NH 8 Gurgaon, DLF The Ultima, 2100 sqft, Ready to Move, 25 out of 29,Resale, Semi-Furnished, North, Freehold, 2 Covered, 4, 3, ₹4 Cr, ₹14 286 per sqft
4 BHK Apartment for Sale in Godrej Icon  Sector 88A Gurgaon, Godrej Icon, 2682 sqft, Ready to Move, 4 out of 31,New Property, Semi-Furnished, North - East, Leasehold, None, 5, None, ₹2.93 Cr, ₹10 952 per sqft
2 BHK Apartment for Sale in RWA Residential Society  Part 2 Sector 15 Gurgaon, RWA Residential Society, 1000 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹80 Lac, ₹6 667 per sqft
3 BHK Builder Floor for Sale in Sushant Lok Builder Floors  Block C Sushant Lok Phase 1 Gurgaon, Sushant Lok Builder Floors, 1200 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, None, None, 2 Covered, 3, 3, ₹2.95 Cr, ₹20 331 per sqft
2 BHK Apartment for Sale in Breeze Global Heights  Sector 33 Gurgaon, Breeze Global Heights, 610 sqft, Ready to Move, 9 out of 15,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹42 Lac, ₹6 885 per sqft
4 BHK  House for Sale in Golf Course Road Gurgaon, None, 4125 sqft, Ready to Move, 5 out of 14,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 5, 3, ₹13.25 Cr, ₹30 446 per sqft
2 BHK Apartment for Sale in M3M Antalya Hills Phase I  Sector 79 Gurgaon, M3M Antalya Hills Phase I, 1137 sqft, Poss. by Mar '26, 3 out of 4,New Property, Unfurnished, East, Freehold, None, 2, 2, ₹1.05 Cr, ₹9 235 per sqft
2 BHK Apartment for Sale in Apex Our Homes  Sector 37C  Delhi Gurgaon Expressway Gurgaon, Apex Our Homes, 520 sqft, Ready to Move, 5 out of 11,Resale, Semi-Furnished, North - West, Freehold, None, 2, 2, ₹50 Lac, ₹6 173 per sqft
3 BHK Builder Floor for Sale in Malibu Town  Malibu Town  Sector 47 Gurgaon, Malibu Town, 2070 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 3, ₹2.10 Cr, ₹10 145 per sqft
2 BHK Apartment for Sale in Phase 5 DLF Gurgaon, None, 900 sqft, Ready to Move, 8 out of 18,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, 1, ₹1.65 Cr, ₹15 000 per sqft
3 BHK Apartment for Sale in Adani Brahma Samsara  Sector 63 Gurgaon, Adani Brahma Samsara, 2061 sqft, Poss. by Jan '25, 2 out of 8,New Property, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 4, ₹3.43 Cr, ₹16 642 per sqft
2 BHK Apartment for Sale in Signature Global The Millennia  Sector 37D  Delhi Gurgaon Expressway Gurgaon, Signature Global The Millennia, 710 sqft, Ready to Move, 11 out of 15,New Property, Unfurnished, East, Freehold, None, 2, 3, ₹46 Lac, ₹6 479 per sqft
3 BHK Apartment for Sale in Bestech Park View Ananda  New Gurgaon Gurgaon, Bestech Park View Ananda, 1660 sqft, Ready to Move, 8 out of 15,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹1.45 Cr, ₹8 735 per sqft
> 10 BHK  House for Sale in South City 1 Gurgaon, None, 2080 sqft, Ready to Move, Ground out of 4,Resale, Furnished, North - East, Freehold, 4 Open, > 10, 9, ₹2.25 Cr, ₹10 227 per sqft
3 BHK Apartment for Sale in Ashiana Amarah  New Gurgaon Gurgaon, Ashiana Amarah, 1000 sqft, Poss. by Mar '26, 5 out of 14,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹1.35 Cr, ₹8 438 per sqft
3 BHK Apartment for Sale in Navraj The Antalyas  Sector 37D  Delhi Gurgaon Expressway Gurgaon, Navraj The Antalyas, 1900 sqft, Poss. by Jun '25, 2 out of 4,New Property, Semi-Furnished, North - East, Freehold, 2 Covered , 3, 5, ₹1.80 Cr, ₹8 691 per sqft
4 BHK Builder Floor for Sale in RWA Residential Society  Sector 46 Gurgaon, RWA Residential Society, 2750 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, 3 Covered , 5, 3, ₹4.50 Cr, ₹15 762 per sqft
3 BHK Builder Floor for Sale in Phase 4 DLF Gurgaon, None, 250 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North, Freehold, None, 3, 2, ₹3.70 Cr, ₹11 420 per sqft
2 BHK Apartment for Sale in Godrej Aria  Sector 79 Gurgaon, Godrej Aria, 1351 sqft, Ready to Move, 6 out of 20,Resale, Unfurnished, North, Freehold, None, 2, 4, ₹1.15 Cr, ₹8 512 per sqft
4 BHK Builder Floor for Sale in South City 1 Gurgaon, None, 2950 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, South -West, Freehold, 1 Covered , 5, 2, ₹3.70 Cr, ₹11 420 per sqft
3 BHK Builder Floor for Sale in Mayfield Garden  Sector 51 Gurgaon, None, 1850 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 2, ₹1.85 Cr, ₹6 918 per sqft
3 BHK Apartment for Sale in Emaar The Palm Drive  Sector 66 Gurgaon, Emaar The Palm Drive, 1996 sqft, Ready to Move, 4 out of 17,Resale, Semi-Furnished, East, Freehold, None, 3, 3, ₹3.50 Cr, ₹17 535 per sqft
4 BHK Builder Floor for Sale in South City 2 Gurgaon, None, 352 sqyrd, Ready to Move, 4 out of 4,Resale, Semi-Furnished, None, None, None, 4, 2, ₹3.90 Cr, ₹12 037 per sqft
4 BHK Builder Floor for Sale in Ardee City  Sector 52 Gurgaon, None, 1800 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, North, Freehold, 2 Covered, 4, 2, ₹2.20 Cr, ₹11 000 per sqft
4 BHK Builder Floor for Sale in Block A Sushant Lok Phase 1 Gurgaon, None, 300 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, South -West, Freehold, 1 Covered , 4, 2, ₹3.60 Cr, ₹11 111 per sqft
4 BHK Builder Floor for Sale in Block C Sushant Lok Phase 1 Gurgaon, None, 1325 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 2, ₹2.70 Cr, ₹17 386 per sqft
2 BHK Apartment for Sale in The Serenas  Sector 36 Sohna Gurgaon, The Serenas, 583 sqft, Ready to Move, Ground out of 15,Resale, Unfurnished, None, None, None, 2, 1, ₹38 Lac, ₹6 518 per sqft
3 BHK  House for Sale in Sector 67 Gurgaon, None, 185 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, South - East, Freehold, 1 Covered , 3, 1, ₹2.05 Cr, ₹82 000 per sqft
4 BHK Builder Floor for Sale in Sector 23 Gurgaon, None, 2400 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, North, Freehold, None, 4, None, ₹2.30 Cr, ₹8 519 per sqft
4 BHK Builder Floor for Sale in Palam Vihar Gurgaon, None, 2700 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, None, 4, 4, ₹1.80 Cr, ₹5 625 per sqft
4 BHK Villa for Sale in Block B Sushant Lok Phase 1 Gurgaon, None, 3500 sqft, Ready to Move, None,Resale, Semi-Furnished, South, Freehold, 2 Covered , 5, 2, ₹11 Cr, ₹29 240 per sqft
4 BHK  House for Sale in Ashok Vihar Phase 2 Gurgaon, None, 800 sqft, Ready to Move, Ground out of 2,Resale, Semi-Furnished, None, Freehold, 1 Open, 3, 2, ₹76 Lac, ₹5 067 per sqft
3 BHK Builder Floor for Sale in Unitech Residency Greens  Sector 46 Gurgaon, Unitech Residency Greens, 1536 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, North - East, None, None, 3, None, ₹3.05 Cr, ₹9 446 per sqft
3 BHK Builder Floor for Sale in South City 1 Gurgaon, None, 1975 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, North - East, Freehold, 1 Open, 3, 2, ₹2.50 Cr, ₹11 364 per sqft
2 BHK Apartment for Sale in Ambience Creacions  Sector 22 Gurgaon, Ambience Creacions, 1380 sqft, Ready to Move, 9 out of 15,Resale, Semi-Furnished, North, Freehold, None, 2, None, ₹2.20 Cr, ₹16 000 per sqft
3 BHK Builder Floor for Sale in Sector 57 Gurgaon, None, 1239 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, South -West, Freehold, None, 2, 3, ₹1.70 Cr, ₹8 586 per sqft
4 BHK Builder Floor for Sale in Sushant Lok 3  Sector 57 Gurgaon, None, 1850 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North - East, Freehold, None, 4, 2, ₹2.90 Cr, ₹12 889 per sqft
3 BHK Apartment for Sale in Jammu And Kashmir Bank Employees Group Housing Society  Sector 9A Gurgaon, Jammu And Kashmir Bank Employees Group Housing Society, 1600 sqft, Ready to Move, 5 out of 5,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, None, ₹98 Lac, ₹5 521 per sqft
4 BHK  House for Sale in Sushant Lok 1 Block D Gurgaon, None, 300 sqyrd, Ready to Move, Ground out of 4,Resale, Semi-Furnished, East, Freehold, 2 Covered , 4, None, ₹7.95 Cr, ₹29 444 per sqft
3 BHK Builder Floor for Sale in Sector 63 Gurgaon, None, 2384 sqft, Ready to Move, 4 out of 4,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹2.30 Cr, ₹9 648 per sqft
3 BHK Apartment for Sale in ATS Marigold  Sector 89A Gurgaon, ATS Marigold, 2150 sqft, Ready to Move, 15 out of 22,Resale, Semi-Furnished, South - East, Freehold, 2 Covered, 4, 5, ₹2 Cr, ₹9 302 per sqft
3 BHK Apartment for Sale in M3M Woodshire  Sector 107 Gurgaon, M3M Woodshire, 1943 sqft, Ready to Move, 15 out of 15,Resale, Unfurnished, None, None, None, 3, None, ₹1.50 Cr, ₹7 720 per sqft
3 BHK Builder Floor for Sale in Signature Global Park 4 and 5  Sector 36 Sohna Gurgaon, Signature Global Park 4 and 5, 643 sqft, Ready to Move, 4 out of 4,New Property, Unfurnished, East, Freehold, None, 2, 2, ₹95 Lac, ₹8 780 per sqft
3 BHK Apartment for Sale in The Retreat  South City 1 Gurgaon, The Retreat, 2127 sqft, Ready to Move, 13 out of 16,Resale, Furnished, None, None, None, 3, None, ₹2.80 Cr, ₹13 164 per sqft
4 BHK Apartment for Sale in Sare Homes Crescent Parc  Green Park Sector 92   Gurgaon Gurgaon, None, 2143 sqft, Ready to Move, 19 out of 19,Resale, Semi-Furnished, None, None, None, 4, 3, ₹1.15 Cr, None
3 BHK Apartment for Sale in Godrej Nature Plus  Sector 33 Sohna Gurgaon, Godrej Nature Plus, 1000 sqft, Poss. by Dec '25, 18 out of 24,New Property, Semi-Furnished, East, Freehold, None, 3, None, ₹77 Lac, ₹5 500 per sqft
3 BHK Apartment for Sale in Eros Wembley Estate  Sector 50 Gurgaon, Eros Wembley Estate, 1050 sqft, Ready to Move, 11 out of 12,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, 2, ₹1.52 Cr, ₹11 047 per sqft
3 BHK Apartment for Sale in Coban  Dwarka Expressway Gurgaon, Coban, 1770 sqft, Ready to Move, 9 out of 25,Resale, Semi-Furnished, None, Freehold, 2 Covered , 3, 1, ₹1.23 Cr, ₹7 000 per sqft
4 BHK Builder Floor for Sale in Pocket F Palam Vihar Gurgaon, None, 2400 sqft, Ready to Move, Ground out of 4,New Property, Semi-Furnished, North, Freehold, 2 Covered , 4, 2, ₹2.50 Cr, ₹10 417 per sqft
4 BHK Apartment for Sale in Block G DLF Phase 1 Gurgaon, None, 2000 sqft, Ready to Move, 5 out of 11,Resale, Unfurnished, North - East, Freehold, None, 4, 2, ₹2.65 Cr, ₹12 619 per sqft
3 BHK Builder Floor for Sale in Mayfield Garden  Mayfield Garden  Sector 51 Gurgaon, Mayfield Garden, 1560 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 3, ₹2.45 Cr, ₹15 705 per sqft
3 BHK Apartment for Sale in AWHO Sispal Vihar  Sector 49 Gurgaon, AWHO Sispal Vihar, 1250 sqft, Poss. by Apr '24, 9 out of 12,Resale, Furnished, South, Freehold, None, 2, 4, ₹2 Cr, ₹14 286 per sqft
3 BHK Apartment for Sale in Bestech Park View Residency  Sector 3 Gurgaon, Bestech Park View Residency, 1920 sqft, Ready to Move, 9 out of 14,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹1.66 Cr, ₹8 646 per sqft
4 BHK Apartment for Sale in Antriksh Central Avenue  Sector 33 Gurgaon, Antriksh Central Avenue, 1548 sqft, Poss. by Dec '25, 8 out of 19,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 4, 4, ₹5.30 Cr, ₹16 323 per sqft
3 BHK Builder Floor for Sale in Nirvana Country  Sector 50 Gurgaon, None, 1440 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, East, Freehold, 2 Open, 3, 3, ₹2.20 Cr, ₹13 530 per sqft
3 BHK Apartment for Sale in AWHO Sispal Vihar  Sector 49 Gurgaon, AWHO Sispal Vihar, 1773 sqft, Ready to Move, 8 out of 12,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 4, ₹1.90 Cr, ₹10 716 per sqft
3 BHK Apartment for Sale in Birla Navya  Sector 63A Gurgaon, Birla Navya, 1900 sqft, Poss. by Jun '24, 2 out of 2,New Property, Furnished, North, Freehold, None, 3, 3, ₹2.70 Cr, ₹13 235 per sqft
3 BHK Apartment for Sale in Emaar Imperial Gardens  Sector 102 Gurgaon, Emaar Imperial Gardens, 2000 sqft, Ready to Move, 12 out of 20,Resale, Unfurnished, None, Freehold, None, 3, 4, ₹2 Cr, ₹10 000 per sqft
3 BHK Builder Floor for Sale in Chakkarpur  Sector 28 Gurgaon, None, 3400 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, North - East, Freehold, 2 Covered , 3, 2, ₹4 Cr, ₹11 429 per sqft
3 BHK Builder Floor for Sale in Sushant Lok 2 Sector 55 Gurgaon, None, 222 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 1, ₹2.10 Cr, ₹10 511 per sqft
3 BHK  House for Sale in SPS Apartment  Sector 45 Gurgaon, SPS Apartment, 1725 sqft, Ready to Move, None,New Property, Semi-Furnished, North - East, Freehold, None, 3, 2, ₹2.50 Cr, ₹13 889 per sqft
2 BHK Apartment for Sale in Puri Emerald Bay  Sector 104 Gurgaon, Puri Emerald Bay, 1500 sqft, Ready to Move, 7 out of 29,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹1.86 Cr, ₹10 941 per sqft
2 BHK  House for Sale in Palam Vihar Gurgaon, None, 173 sqyrd, Ready to Move, 1 out of 1,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹2.70 Cr, ₹17 341 per sqft
2 BHK Builder Floor for Sale in DLF Colony  Sector 14 Gurgaon, None, 1250 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, North - East, Freehold, 2 Covered , 2, 1, ₹65 Lac, ₹4 483 per sqft
3 BHK Builder Floor for Sale in Today Blossoms II  Mayfield Garden  Sector 51 Gurgaon, Today Blossoms II, 1400 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, West, Freehold, 1 Open, 3, 3, ₹1.60 Cr, ₹10 667 per sqft
4 BHK Builder Floor for Sale in Sector 67A Gurgaon, None, 330 sqyrd, Ready to Move, 1 out of 3,New Property, Semi-Furnished, North, Freehold, None, 4, 2, ₹2.60 Cr, ₹8 754 per sqft
3 BHK Builder Floor for Sale in DLF City 4 Gurgaon, None, 270 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered , 4, 2, ₹3.10 Cr, ₹12 757 per sqft
3 BHK Builder Floor for Sale in Suncity  Sector 54  DLF Golf Course Road Gurgaon, None, 2100 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 4, ₹3.50 Cr, ₹16 667 per sqft
3 BHK Apartment for Sale in Imperia Esfera  Sector 37C  Delhi Gurgaon Expressway Gurgaon, Imperia Esfera, 1578 sqft, Ready to Move, 14 out of 21,Resale, Unfurnished, North - East, Freehold, None, 3, 3, ₹1 Cr, ₹6 337 per sqft
3 BHK Apartment for Sale in Godrej Meridien  Sector 106 Gurgaon, Godrej Meridien, 1500 sqft, Ready to Move, 9 out of 34,New Property, Semi-Furnished, North - East, Freehold, None, 3, 3, ₹2.45 Cr, ₹15 077 per sqft
4 BHK Builder Floor for Sale in Cosmos Executive Apartment  Palam Vihar Gurgaon, Cosmos Executive Apartment, 360 sqyrd, Ready to Move, 2 out of 4,New Property, Semi-Furnished, North, Freehold, None, 4, 4, ₹2.75 Cr, None
4 BHK Builder Floor for Sale in Ansal API Esencia  Sector 67 Gurgaon, Ansal API Esencia, 1550 sqft, Ready to Move, 4 out of 5,New Property, Semi-Furnished, North, Freehold, 1 Covered, 4, 3, ₹2.15 Cr, ₹9 556 per sqft
3 BHK Apartment for Sale in Brisk Lumbini Terrace Homes  Sector 109 Gurgaon, Brisk Lumbini Terrace Homes, 1806 sqft, Ready to Move, 2 out of 12,Resale, Furnished, North - East, Freehold, 1 Covered , 4, 4, ₹1.46 Cr, ₹6 706 per sqft
6 BHK  House for Sale in Sector 21 Gurgaon, None, 2500 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, None, 6, 4, ₹3.35 Cr, ₹10 984 per sqft
3 BHK Apartment for Sale in BPTP Terra  Sector 37D  Delhi Gurgaon Expressway Gurgaon, BPTP Terra, 1811 sqft, Ready to Move, 4 out of 20,Resale, Unfurnished, North - East, Freehold, None, 3, 4, ₹1.70 Cr, ₹9 387 per sqft
3 BHK Apartment for Sale in Dwarka Expressway Gurgaon, None, 1830 sqft, Ready to Move, 10 out of 17,Resale, Semi-Furnished, North - East, Freehold, None, 3, 3, ₹1.05 Cr, ₹5 738 per sqft
4 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon, None, 2300 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, None, 4, 2, ₹3.75 Cr, ₹13 889 per sqft
3 BHK Penthouse for Sale in Sector 2 Palam Vihar Gurgaon, None, 1563 sqft, Ready to Move, 18 out of 19,Resale, Unfurnished, East, Freehold, None, 3, 3, ₹2.10 Cr, ₹11 680 per sqft
1 BHK Apartment for Sale in Tulip White  Sector 69 Gurgaon, Tulip White, 222 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, None, Freehold, 1 Open, 1, 1, ₹12 Lac, ₹5 405 per sqft
2 BHK Apartment for Sale in Breez Global Heights  Sohna Gurgaon, Breez Global Heights, 598 sqft, Ready to Move, 2 out of 10,Resale, Unfurnished, North, Freehold, None, 2, 2, ₹40 Lac, ₹4 592 per sqft
2 BHK Apartment for Sale in MVN Athens Phase II  Sector 5 Sohna Gurgaon, MVN Athens Phase II, 481 sqft, Ready to Move, 4 out of 14,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹22.5 Lac, ₹3 982 per sqft
4 BHK Builder Floor for Sale in DLF Society Phase 3 Block V9  Phase 3 DLF Gurgaon, DLF Society Phase 3 Block V9, 2400 sqft, Ready to Move, Ground out of 4,New Property, Semi-Furnished, South - East, Freehold, 2 Covered, 4, 3, ₹3.35 Cr, ₹13 400 per sqft
4 BHK Apartment for Sale in Puri The Aravallis  Sector 61 Gurgaon, Puri The Aravallis, 1627 sqft, Poss. by Jan '27, 19 out of 34,Resale, Unfurnished, East, None, 2 Covered, 4, 3, ₹5.35 Cr, ₹19 815 per sqft
