property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
2 BHK Apartment for Sale in Ram Krishna Nagar Mumbai, None, 750 sqft, Ready to Move, 7 out of 13,Resale, Furnished, East, Freehold, 1 Open, 2, None, ₹3.05 Cr, ₹30 500 per sqft
3 BHK Apartment for Sale in Wadhwa The Nest  Andheri West Mumbai, Wadhwa The Nest, 1600 sqft, Ready to Move, 2 out of 13,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 5, ₹5.60 Cr, ₹22 400 per sqft
3 BHK Apartment for Sale in IC Colony Mumbai, None, 675 sqft, Ready to Move, 1 out of 8,Resale, Unfurnished, North - East, Freehold, None, 2, None, ₹2 Cr, ₹18 433 per sqft
1 BHK Apartment for Sale in Divya Shree Abhishek CHSL  Kandivali West Mumbai, Divya Shree Abhishek CHSL, 415 sqft, Ready to Move, 11 out of 22,New Property, Semi-Furnished, East, Freehold, None, 2, None, ₹1 Cr, ₹17 857 per sqft
3 BHK Apartment for Sale in Piramal Revanta  Mulund West Mumbai, Piramal Revanta, 966 sqft, Ready to Move, 9 out of 30,New Property, Unfurnished, North - East, Freehold, 1 Covered, 3, None, ₹2.60 Cr, ₹16 774 per sqft
2 BHK Apartment for Sale in Drushti Sapphire  Ghatkopar East Mumbai, Drushti Sapphire, 542 sqft, Poss. by Dec '24, 16 out of 16,New Property, Unfurnished, North - East, Leasehold, 1 Covered, 2, None, ₹1.30 Cr, ₹12 241 per sqft
1 BHK Apartment for Sale in Vasai East Mumbai, None, 465 sqft, None, 7 out of 27,New Property, Semi-Furnished, North - West, Co-operative Society, None, 2, 3, ₹32.5 Lac, ₹6 989 per sqft
5 BHK Apartment for Sale in Aakasa  Worli Mumbai, Aakasa, 2900 sqft, Poss. by Dec '28, 12 out of 18,New Property, Unfurnished, East, Freehold, 4 Covered, 3, 1, ₹8.45 Cr, ₹21 835 per sqft
2 BHK Apartment for Sale in Laxmi Shrushti  Goregaon West Mumbai, Laxmi Shrushti, 565 sqft, Ready to Move, 8 out of 22,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹1.50 Cr, ₹17 341 per sqft
2 BHK Apartment for Sale in Ananta  Mira Road Area Mumbai, Ananta, 672 sqft, Poss. by Dec '25, 3 out of 27,New Property, Semi-Furnished, East, Freehold, None, 2, 3, ₹94.9 Lac, ₹8 250 per sqft
4 BHK Apartment for Sale in Omkar Alta Monte  Malad East Mumbai, Omkar Alta Monte, 1846 sqft, Ready to Move, 48 out of 52,New Property, Unfurnished, East, Freehold, 2 Covered , 4, 4, ₹6.35 Cr, ₹24 423 per sqft
2 BHK Apartment for Sale in Sion East Mumbai, None, 850 sqft, Ready to Move, 10 out of 12,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 2, 3, ₹1.93 Cr, None
2 BHK Apartment for Sale in Lodha Park  Worli Mumbai, Lodha Park, 892 sqft, Ready to Move, 60 out of 74,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, None, ₹4.35 Cr, ₹37 597 per sqft
2 BHK Apartment for Sale in Nahar Amrit Shakti powai  Chandivali Mumbai, Nahar Amrit Shakti powai, 790 sqft, Ready to Move, 12 out of 20,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹2 Cr, ₹16 667 per sqft
1 BHK Apartment for Sale in Ekdanta 24Karat  Kurla East Mumbai, Ekdanta 24Karat, 430 sqft, Poss. by Oct '24, 4 out of 12,New Property, Semi-Furnished, West, Freehold, 1 Covered, 2, 1, ₹1.10 Cr, ₹18 333 per sqft
2 BHK Apartment for Sale in Vasant Oasis  Andheri East Mumbai, Vasant Oasis, 667 sqft, Ready to Move, 19 out of 22,Resale, Unfurnished, South, Freehold, 1 Covered, 2, None, ₹1.91 Cr, ₹23 875 per sqft
2 BHK Apartment for Sale in Winspace Amelio  DN Nagar Mumbai, Winspace Amelio, 711 sqft, Ready to Move, 17 out of 17,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.35 Cr, ₹23 500 per sqft
2 BHK Apartment for Sale in Byculla Mumbai, None, 500 sqft, Ready to Move, 18 out of 21,Resale, Unfurnished, East, Co-operative Society, None, 2, None, ₹2.15 Cr, ₹30 714 per sqft
4 BHK Apartment for Sale in Chembur Mumbai, None, 1104 sqft, Ready to Move, 2 out of 13,Resale, Unfurnished, East, Co-operative Society, None, 4, 1, ₹3.50 Cr, ₹25 926 per sqft
2 BHK Apartment for Sale in Kandivali West Mumbai, None, 733 sqft, Ready to Move, 10 out of 21,Resale, Semi-Furnished, West, Co-operative Society, None, 2, None, ₹2.40 Cr, ₹25 210 per sqft
1 BHK Apartment for Sale in Sun City Mercury  Powai Mumbai, Sun City Mercury, 475 sqft, Ready to Move, 6 out of 7,Resale, Unfurnished, West, Freehold, None, 2, None, ₹1.14 Cr, ₹20 088 per sqft
2 BHK Apartment for Sale in Dindoshi Mahad Complex  Goregaon East Mumbai, Dindoshi Mahad Complex, 640 sqft, Ready to Move, 2 out of 7,Resale, Semi-Furnished, East, Co-operative Society, None, 3, None, ₹1.35 Cr, ₹15 698 per sqft
1 BHK Apartment for Sale in Galaxy Pinnacle  Vile Parle East Mumbai, Galaxy Pinnacle, 555 sqft, Ready to Move, 11 out of 11,Resale, Unfurnished, West, None, 1 Open, 1, 1, ₹1.50 Cr, ₹27 027 per sqft
2 BHK Apartment for Sale in Jaydev Tower  Kandivali West Mumbai, Jaydev Tower, 725 sqft, Ready to Move, 6 out of 22,Resale, Unfurnished, West, Freehold, 1 Open, 2, 2, ₹1.35 Cr, ₹14 211 per sqft
1 BHK Apartment for Sale in Mass U Foria  Kurla West Mumbai, Mass U Foria, 453 sqft, Ready to Move, 2 out of 8,Resale, Unfurnished, West, Freehold, None, 2, 1, ₹99 Lac, ₹12 644 per sqft
2 BHK Apartment for Sale in Mahavir Platinium  Chembur Mumbai, Mahavir Platinium, 600 sqft, Ready to Move, 7 out of 16,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, None, ₹1.65 Cr, ₹23 438 per sqft
3 BHK Apartment for Sale in Nahar Everest Apartment  Andheri West Mumbai, Nahar Everest Apartment, 1514 sqft, Ready to Move, 7 out of 13,Resale, Semi-Furnished, North, Freehold, 1 Covered , 3, None, ₹5.90 Cr, ₹32 778 per sqft
2 BHK Apartment for Sale in Runwal Forests  Kanjurmarg West Mumbai, Runwal Forests, 472 sqft, Ready to Move, 34 out of 40,Resale, Unfurnished, East, Co-operative Society, None, 2, None, ₹1.28 Cr, ₹20 157 per sqft
3 BHK Apartment for Sale in Vile Parle West Mumbai, None, 960 sqft, Ready to Move, 6 out of 7,Resale, Unfurnished, West, Freehold, 1 Covered, 3, None, ₹4.75 Cr, ₹35 185 per sqft
2 BHK Apartment for Sale in DB Ozone  Mira Road Area Mumbai, DB Ozone, 630 sqft, Ready to Move, 9 out of 21,Resale, Semi-Furnished, South - East, Freehold, 1 Covered, 2, 3, ₹92 Lac, ₹10 431 per sqft
2 BHK Apartment for Sale in Oasis  Kandivali East Mumbai, Oasis, 614 sqft, Ready to Move, 18 out of 36,Resale, Unfurnished, North - West, Co-operative Society, 1 Covered, 2, None, ₹1.45 Cr, ₹20 954 per sqft
1 BHK Apartment for Sale in Evershine City Mumbai, None, 440 sqft, Ready to Move, 3 out of 3,Resale, Unfurnished, East, Freehold, None, 2, None, ₹38 Lac, ₹7 600 per sqft
3 BHK Apartment for Sale in Khira Nagar Apartment  Santacruz West Mumbai, Khira Nagar Apartment, 1080 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, South, Co-operative Society, 2 Open, 3, None, ₹4 Cr, ₹36 364 per sqft
2 BHK Apartment for Sale in JP North Atria  Mira Road Area Mumbai, JP North Atria, 750 sqft, Ready to Move, 19 out of 23,Resale, Furnished, West, Co-operative Society, 1 Covered, 2, 2, ₹1.30 Cr, ₹11 840 per sqft
3 BHK Builder Floor for Sale in Srishti Complex  Powai Mumbai, Srishti Complex, 805 sqft, Ready to Move, 2 out of 5,Resale, Semi-Furnished, East, Co-operative Society, 1 Open, 3, None, ₹1.85 Cr, ₹16 895 per sqft
2 BHK Apartment for Sale in Shreeji Heights  Matunga West Mumbai, Shreeji Heights, 1200 sqft, Ready to Move, 16 out of 32,Resale, Unfurnished, West, Freehold, None, 2, 1, ₹4.40 Cr, ₹36 667 per sqft
1 BHK Apartment for Sale in Falsa Scarlett Homes  Dahisar East Mumbai, Falsa Scarlett Homes, 300 sqft, Ready to Move, 10 out of 12,Resale, Semi-Furnished, East, Freehold, 1 Open, 1, 2, ₹60 Lac, ₹15 000 per sqft
3 BHK Villa for Sale in Hiranandani Powai Park  Powai Mumbai, Hiranandani Powai Park, 1450 sqft, Ready to Move, None,Resale, Semi-Furnished, South - East, Co-operative Society, 2 Open, 2, 1, ₹5 Cr, ₹32 787 per sqft
2 BHK Apartment for Sale in The Baya Park  Dadar West Mumbai, The Baya Park, 740 sqft, Ready to Move, 13 out of 21,Resale, Unfurnished, West, Freehold, None, 2, None, ₹3.40 Cr, ₹40 000 per sqft
2 BHK Apartment for Sale in Ganga  Dahisar East Mumbai, Ganga, 830 sqft, Ready to Move, 8 out of 15,Resale, Semi-Furnished, East, Co-operative Society, None, 3, None, ₹1.50 Cr, None
3 BHK Apartment for Sale in Shivalaya Apartment  Borivali West Mumbai, Shivalaya Apartment, 877 sqft, Ready to Move, 7 out of 10,Resale, Furnished, West, Freehold, 1 Covered, 4, None, ₹3.10 Cr, ₹25 833 per sqft
3 BHK Apartment for Sale in Borivali West Mumbai, None, 850 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 3, ₹3 Cr, ₹30 000 per sqft
2 BHK Apartment for Sale in Gulshan CHS  Andheri West Mumbai, Gulshan CHS, 900 sqft, Ready to Move, 2 out of 11,Resale, Unfurnished, North - East, Freehold, None, 2, None, ₹3.50 Cr, ₹25 000 per sqft
1 BHK Apartment for Sale in Gavanpada Mulund East Mumbai, None, 480 sqft, Ready to Move, 16 out of 23,Resale, Unfurnished, East, Co-operative Society, None, 1, None, ₹1 Cr, ₹18 182 per sqft
4 BHK Apartment for Sale in Kalpataru Avana  Parel Mumbai, Kalpataru Avana, 1845 sqft, Ready to Move, 12 out of 41,Resale, Unfurnished, South, Freehold, None, 4, 1, ₹15 Cr, ₹69 897 per sqft
2 BHK Apartment for Sale in Khetwadi Mumbai, None, 600 sqft, Ready to Move, 8 out of 21,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 3, ₹3.20 Cr, ₹49 231 per sqft
3 BHK Apartment for Sale in Samkit Apartments  Vile Parle East Mumbai, Samkit Apartments, 1000 sqft, Ready to Move, 5 out of 6,Resale, Unfurnished, North - East, Freehold, None, 4, None, ₹6 Cr, ₹47 809 per sqft
2 BHK Apartment for Sale in Ashraya Co.Op Housing Society  Borivali East Mumbai, Ashraya Co.Op Housing Society, 860 sqft, Ready to Move, 4 out of 7,Resale, Unfurnished, North - East, Freehold, None, 2, 1, ₹1.85 Cr, None
1 BHK Apartment for Sale in Haze Apartment  Kurla East Mumbai, Haze Apartment, 462 sqft, Ready to Move, 8 out of 12,Resale, Unfurnished, West, Freehold, None, 2, 3, ₹1 Cr, None
2 BHK Apartment for Sale in Atul Blue Arch  Kandivali West Mumbai, Atul Blue Arch, 770 sqft, Ready to Move, 1 out of 7,Resale, Furnished, North - East, Co-operative Society, 1 Covered , 2, None, ₹1.80 Cr, ₹15 319 per sqft
3 BHK Apartment for Sale in Soneji House  Khar West Mumbai, Soneji House, 933 sqft, Ready to Move, 8 out of 8,Resale, Semi-Furnished, North, None, 2 Covered, 3, 1, ₹4 Cr, ₹34 783 per sqft
2 BHK Apartment for Sale in Kandivali West Mumbai, None, 820 sqft, Ready to Move, 5 out of 14,Resale, Furnished, North, Freehold, 1 Open, 2, None, ₹1.75 Cr, ₹21 341 per sqft
5 BHK Apartment for Sale in Kalpataru Habitat Apartment  Parel Mumbai, Kalpataru Habitat Apartment, 2000 sqft, Ready to Move, 19 out of 24,Resale, Unfurnished, West, Co-operative Society, 3 Covered, 4, 1, ₹11.25 Cr, ₹43 269 per sqft
1 BHK Apartment for Sale in Malad West Mumbai, None, 371 sqft, Ready to Move, 1 out of 7,Resale, Unfurnished, North - East, Freehold, None, 2, None, ₹90 Lac, ₹13 333 per sqft
2 BHK Apartment for Sale in Kandivali West Mumbai, None, 715 sqft, Ready to Move, 1 out of 7,Resale, Semi-Furnished, East, Freehold, 2 Covered, 2, 1, ₹1.25 Cr, ₹13 158 per sqft
3 BHK Apartment for Sale in Mulund West Mumbai, None, 912 sqft, Ready to Move, 4 out of 60,Resale, Unfurnished, South -West, Freehold, 2 Covered, 3, None, ₹2.85 Cr, ₹23 750 per sqft
3 BHK Apartment for Sale in Tirumala Habitats  Mulund West Mumbai, Tirumala Habitats, 980 sqft, Ready to Move, 16 out of 39,Resale, Unfurnished, West, Freehold, None, 3, None, ₹2.85 Cr, ₹18 874 per sqft
1 BHK Apartment for Sale in Ariana Residency  Borivali East Mumbai, Ariana Residency, 378 sqft, Ready to Move, 5 out of 23,Resale, Unfurnished, East, Co-operative Society, 1 Covered, 2, None, ₹90 Lac, ₹13 846 per sqft
2 BHK Apartment for Sale in Malad West Mumbai, None, 641 sqft, Ready to Move, 8 out of 9,New Property, Unfurnished, West, Freehold, 1 Covered, 2, 1, ₹1.85 Cr, ₹21 765 per sqft
1 BHK Apartment for Sale in HDIL Dheeraj Upvan   Borivali East Mumbai, HDIL Dheeraj Upvan, 430 sqft, Ready to Move, 1 out of 8,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, None, ₹97 Lac, ₹16 303 per sqft
2 BHK Apartment for Sale in Lotus Heights  Malad West Mumbai, Lotus Heights, 540 sqft, Ready to Move, 16 out of 21,Resale, Unfurnished, North - East, Freehold, None, 2, None, ₹1.65 Cr, ₹22 000 per sqft
3 BHK Apartment for Sale in Raheja Solitiare  Goregaon West Mumbai, Raheja Solitiare, 1200 sqft, Ready to Move, 13 out of 14,Resale, Furnished, North, Co-operative Society, None, 3, None, ₹3.95 Cr, ₹25 484 per sqft
3 BHK Apartment for Sale in Girivan Paramjyoti  Chembur Mumbai, Girivan Paramjyoti, 979 sqft, Ready to Move, 6 out of 13,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 3, 1, ₹3.10 Cr, ₹25 833 per sqft
3 BHK Apartment for Sale in A and O Bianca  Gundavali Gaothan Mumbai, A and O Bianca, 900 sqft, Ready to Move, 10 out of 17,New Property, Unfurnished, East, Freehold, None, 3, None, ₹2.50 Cr, ₹24 752 per sqft
2 BHK Apartment for Sale in Madhuban Apartment  Andheri West Mumbai, Madhuban Apartment, 550 sqft, Ready to Move, 1 out of 7,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹2.30 Cr, ₹35 385 per sqft
4 BHK Villa for Sale in Juhu Mumbai, None, 2000 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Co-operative Society, None, 4, 1, ₹11.20 Cr, ₹22 400 per sqft
1 BHK Apartment for Sale in Bhakti Park  Wadala Mumbai, Bhakti Park, 446 sqft, Ready to Move, 5 out of 7,Resale, Semi-Furnished, East, Leasehold, 1 Covered , 2, None, ₹1.09 Cr, ₹18 632 per sqft
3 BHK Apartment for Sale in Dattapada Mumbai, None, 1006 sqft, Ready to Move, 4 out of 4,New Property, Unfurnished, South, Freehold, None, 3, None, ₹4.70 Cr, ₹45 106 per sqft
1 BHK Apartment for Sale in Atmiya Centria  Santacruz East Mumbai, Atmiya Centria, 385 sqft, Poss. by Dec '25, 7 out of 11,New Property, Unfurnished, East, Freehold, 1 Covered, 1, None, ₹1.03 Cr, ₹22 889 per sqft
2 BHK Apartment for Sale in thane  bhiwandi  Mumbai, None, 576 sqft, Ready to Move, 14 out of 24,Resale, Semi-Furnished, South - East, Freehold, None, 2, None, ₹1 Cr, ₹13 699 per sqft
1 BHK Apartment for Sale in Tilak Nagar Chembur Mumbai, None, 325 sqft, Ready to Move, 1 out of 9,Resale, Unfurnished, East, Co-operative Society, None, 1, 1, ₹84 Lac, ₹25 846 per sqft
1 BHK Apartment for Sale in RNA NG Suncity  Kandivali East Mumbai, RNA NG Suncity, 460 sqft, Ready to Move, 2 out of 8,Resale, Unfurnished, East, Co-operative Society, None, 2, 3, ₹87.9 Lac, ₹19 109 per sqft
2 BHK Apartment for Sale in NL Aryavarta  Dahisar East Mumbai, NL Aryavarta, 702 sqft, Ready to Move, 17 out of 24,Resale, Furnished, East, Co-operative Society, None, 2, None, ₹2 Cr, ₹28 490 per sqft
1 BHK Apartment for Sale in Marathon Eminence  Mulund West Mumbai, Marathon Eminence, 444 sqft, Ready to Move, 2 out of 22,New Property, Unfurnished, East, Freehold, None, 2, None, ₹1.25 Cr, ₹28 153 per sqft
1 BHK Apartment for Sale in Srishti Elegance  Bhandup West Mumbai, Srishti Elegance, 377 sqft, Ready to Move, 2 out of 22,Resale, Unfurnished, South, Co-operative Society, None, 2, None, ₹75 Lac, ₹14 423 per sqft
1 BHK Apartment for Sale in Sai Abhyuday Complex  Nalasopara West Mumbai, Sai Abhyuday Complex, 410 sqft, Ready to Move, 4 out of 7,Resale, Unfurnished, North - East, Freehold, None, 2, 3, ₹31 Lac, ₹5 439 per sqft
2 BHK Apartment for Sale in Marina Enclave  Malad West Mumbai, Marina Enclave, 618 sqft, Ready to Move, 12 out of 22,Resale, Unfurnished, West, Co-operative Society, 1 Covered, 2, None, ₹1.50 Cr, ₹14 706 per sqft
3 BHK Apartment for Sale in Central Avenue Road Mumbai, None, 1089 sqft, Ready to Move, 7 out of 16,Resale, Unfurnished, East, Co-operative Society, None, 4, None, ₹4.25 Cr, ₹28 543 per sqft
3 BHK Apartment for Sale in Godrej Platinum  Vikhroli East Mumbai, Godrej Platinum, 1300 sqft, Ready to Move, 20 out of 28,Resale, Semi-Furnished, North - East, Co-operative Society, 2 Covered, 3, None, ₹4.77 Cr, ₹25 784 per sqft
3 BHK Apartment for Sale in Godrej RKS  Chembur Mumbai, Godrej RKS, 1465 sqft, Ready to Move, 6 out of 15,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 2, ₹6.97 Cr, ₹34 875 per sqft
1 BHK Apartment for Sale in Vaibhav Residency   Kandivali Mumbai, Vaibhav Residency, 430 sqft, Ready to Move, 3 out of 8,Resale, Unfurnished, East, Leasehold, 1 Covered, 2, None, ₹1.05 Cr, ₹16 154 per sqft
2 BHK Apartment for Sale in Wadhwa Atmosphere  Mulund West Mumbai, Wadhwa Atmosphere, 663 sqft, Ready to Move, 34 out of 48,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹1.80 Cr, ₹27 149 per sqft
4 BHK Apartment for Sale in Vraj Tiara  Worli Mumbai, Vraj Tiara, 2320 sqft, Ready to Move, 35 out of 39,Resale, Unfurnished, West, Co-operative Society, None, 4, 3, ₹16.25 Cr, ₹50 781 per sqft
3 BHK Apartment for Sale in Shivaji Park Mumbai, None, 848 sqft, Ready to Move, 7 out of 23,Resale, Unfurnished, East, Freehold, 1 Covered, 3, None, ₹5 Cr, ₹58 962 per sqft
3 BHK Apartment for Sale in Orchid Suburbia  Kandivali West Mumbai, Orchid Suburbia, 1425 sqft, Ready to Move, 5 out of 23,Resale, Semi-Furnished, East, Co-operative Society, None, 3, 6, ₹3.09 Cr, ₹21 684 per sqft
3 BHK Apartment for Sale in Hiranandani Gardens Solitaire  Powai Mumbai, Hiranandani Gardens Solitaire, 1350 sqft, Ready to Move, 14 out of 33,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹6.45 Cr, ₹30 714 per sqft
3 BHK Apartment for Sale in Dynamic Panchsheel Heights  Kandivali West Mumbai, Dynamic Panchsheel Heights, 1200 sqft, Ready to Move, 18 out of 22,Resale, Unfurnished, South -West, Freehold, 2 Covered, 3, None, ₹5.75 Cr, ₹27 381 per sqft
2 BHK Apartment for Sale in Salsette 27  Byculla Mumbai, Salsette 27, 800 sqft, Ready to Move, None,New Property, Unfurnished, East, Freehold, None, 2, None, ₹4.80 Cr, ₹38 400 per sqft
2 BHK Apartment for Sale in MICL Aaradhya High Park  Mira Road Area Mumbai, MICL Aaradhya High Park, 685 sqft, Ready to Move, 18 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.45 Cr, ₹13 810 per sqft
2 BHK Apartment for Sale in Hiranandani Castle Rock  Powai Mumbai, Hiranandani Castle Rock, 777 sqft, Ready to Move, 10 out of 23,New Property, Semi-Furnished, East, Freehold, 2 Covered, 2, 3, ₹3.40 Cr, ₹37 778 per sqft
3 BHK Apartment for Sale in 25 South  Prabhadevi Mumbai, 25 South, 1700 sqft, Poss. by Dec '25, None,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹12.99 Cr, ₹48 111 per sqft
1 BHK Apartment for Sale in Lady Jamshedji Road Mumbai, None, 441 sqft, Poss. by Dec '25, 16 out of 38,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.18 Cr, ₹30 922 per sqft
4 BHK Apartment for Sale in Dadar West Mumbai, None, 1600 sqft, Poss. by Dec '25, 27 out of 34,New Property, Semi-Furnished, East, Freehold, 2 Covered, 4, None, ₹8.16 Cr, ₹34 000 per sqft
3 BHK Apartment for Sale in Godrej Urban Park  Chandivali Mumbai, Godrej Urban Park, 1000 sqft, Ready to Move, 7 out of 15,Resale, Semi-Furnished, East, Freehold, None, 3, 1, ₹2.90 Cr, ₹19 333 per sqft
4 BHK Apartment for Sale in Auris Serenity  Malad West Mumbai, Auris Serenity, 1610 sqft, Ready to Move, 22 out of 58,Resale, Unfurnished, South -West, Freehold, 2 Covered, 5, None, ₹5.75 Cr, ₹21 698 per sqft
3 BHK Apartment for Sale in Deonar Govandi East Mumbai, None, 1354 sqft, Ready to Move, 12 out of 18,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 3, ₹4.75 Cr, ₹20 652 per sqft
5 BHK Apartment for Sale in Lodha Fiorenza  Goregaon East Mumbai, Lodha Fiorenza, 3715 sqft, Ready to Move, 37 out of 39,Resale, Furnished, East, Freehold, 4 Covered, 6, 7, ₹13.75 Cr, ₹23 545 per sqft
3 BHK Apartment for Sale in RNA NG Eclat  Andheri West Mumbai, RNA NG Eclat, 1120 sqft, Ready to Move, 20 out of 28,Resale, Furnished, East, Freehold, 1 Covered, 3, 1, ₹4.30 Cr, ₹26 061 per sqft
2 BHK Apartment for Sale in Khar West Mumbai, None, 750 sqft, Ready to Move, 9 out of 10,New Property, Semi-Furnished, West, Freehold, 1 Covered, 2, None, ₹4.40 Cr, ₹55 000 per sqft
1 BHK Apartment for Sale in Wadala East Mumbai, None, 514 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 1, 2, ₹1.69 Cr, ₹22 838 per sqft
3 BHK Apartment for Sale in Matunga East Mumbai, None, 1150 sqft, Ready to Move, 11 out of 21,Resale, Semi-Furnished, North - East, Co-operative Society, 2 Covered, 2, 3, ₹5.15 Cr, ₹35 517 per sqft
2 BHK Apartment for Sale in Silver Arch Eden woods  Andheri West Mumbai, Silver Arch Eden woods, 720 sqft, Ready to Move, 7 out of 24,Resale, Furnished, South, Freehold, 1 Open, 2, None, ₹3 Cr, ₹35 294 per sqft
2 BHK Apartment for Sale in Kurar Village Mumbai, None, 729 sqft, Ready to Move, 10 out of 37,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹1.80 Cr, ₹14 516 per sqft
5 BHK Apartment for Sale in Sorrento  Andheri West Mumbai, Sorrento, 2200 sqft, Ready to Move, 6 out of 12,New Property, Furnished, East, Freehold, 5 Covered, 5, 2, ₹9.50 Cr, ₹26 389 per sqft
5 BHK Penthouse for Sale in Kohinoor City Phase 2  Kurla West Mumbai, Kohinoor City Phase 2, 2000 sqft, Ready to Move, 10 out of 10,Resale, Furnished, West, Co-operative Society, 2 Covered, 5, 5, ₹8 Cr, ₹26 667 per sqft
3 BHK Apartment for Sale in Siddharth Nagar Goregaon West Mumbai, None, 1033 sqft, Ready to Move, 12 out of 31,Resale, Unfurnished, West, Co-operative Society, None, 3, None, ₹3.85 Cr, ₹23 305 per sqft
5 BHK Apartment for Sale in Vile Parle West Mumbai, None, 2700 sqft, Ready to Move, 4 out of 7,Resale, Furnished, East, Freehold, 5 Covered, 5, 1, ₹12.99 Cr, None
1 BHK Apartment for Sale in New Home Paradise  Virar Mumbai, New Home Paradise, 500 sqft, Ready to Move, 1 out of 7,Resale, Semi-Furnished, North - East, Co-operative Society, None, 2, 3, ₹30 Lac, ₹3 896 per sqft
3 BHK Apartment for Sale in Lodha New Cuffe Parade  Wadala Mumbai, Lodha New Cuffe Parade, 1325 sqft, Ready to Move, 30 out of 43,Resale, Semi-Furnished, West, Leasehold, 2 Covered, 3, 4, ₹4.85 Cr, ₹36 604 per sqft
2 BHK Apartment for Sale in Haware Tilak Nagar  Chembur Mumbai, Haware Tilak Nagar, 630 sqft, Ready to Move, 16 out of 16,Resale, Unfurnished, North - East, Co-operative Society, 1 Open, 2, 2, ₹1.83 Cr, ₹29 048 per sqft
1 BHK Apartment for Sale in Viceroy  Chembur East Mumbai, Viceroy, 445 sqft, Ready to Move, None,New Property, Unfurnished, West, Co-operative Society, 1 Covered, 2, None, ₹1.35 Cr, ₹20 930 per sqft
2 BHK Apartment for Sale in Andheri West Mumbai, None, 750 sqft, Ready to Move, 5 out of 8,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹2.40 Cr, ₹24 000 per sqft
2 BHK Apartment for Sale in Vardhman Flora  Byculla Mumbai, Vardhman Flora, 740 sqft, Poss. by Dec '24, 36 out of 54,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.44 Cr, ₹22 879 per sqft
5 BHK Apartment for Sale in Rustomjee Crown  Prabhadevi Mumbai, Rustomjee Crown, 3000 sqft, Ready to Move, 17 out of 65,New Property, Unfurnished, West, Freehold, None, 7, 5, ₹19.50 Cr, ₹65 000 per sqft
4 BHK Apartment for Sale in Dheeraj Insignia Apartment  Bandra East Mumbai, Dheeraj Insignia Apartment, 1850 sqft, Ready to Move, 9 out of 13,Resale, Unfurnished, East, Co-operative Society, 2 Covered, 5, 5, ₹5.85 Cr, ₹27 857 per sqft
1 BHK Apartment for Sale in S3 Skygreens  Mira Road East Mumbai, S3 Skygreens, 505 sqft, Poss. by Dec '26, 26 out of 39,New Property, Semi-Furnished, East, Freehold, None, 2, 1, ₹63 Lac, ₹8 750 per sqft
3 BHK Apartment for Sale in Godrej Urban Park  Chandivali Mumbai, Godrej Urban Park, 996 sqft, Poss. by Dec '24, None,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 1, ₹2.85 Cr, ₹20 445 per sqft
4 BHK Apartment for Sale in RNA NG Eclat  Andheri West Mumbai, RNA NG Eclat, 1604 sqft, Ready to Move, 30 out of 36,New Property, Unfurnished, North, Freehold, 2 Covered, 4, None, ₹6.80 Cr, ₹27 200 per sqft
3 BHK Apartment for Sale in Sai Dwar Apartment  Andheri West Mumbai, Sai Dwar Apartment, 1850 sqft, Ready to Move, 8 out of 12,Resale, Furnished, East, Freehold, 1 Covered , 4, 1, ₹5.50 Cr, ₹27 500 per sqft
3 BHK Apartment for Sale in Lodha Bellevue  Byculla Mumbai, Lodha Bellevue, 877 sqft, Poss. by Dec '25, 36 out of 50,New Property, Unfurnished, South -West, Leasehold, None, 3, 1, ₹4.79 Cr, ₹54 618 per sqft
