property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
4 BHK Villa for Sale in Wave City Plots  National Highway 24 Ghaziabad, Wave City Plots, 150 sqyrd, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, None, 4, 2, ₹1.80 Cr, ₹10 309 per sqft
4 BHK Penthouse for Sale in Amrapali Village  Indirapuram Ghaziabad, Amrapali Village, 3000 sqft, Ready to Move, 13 out of 13,Resale, Furnished, East, Freehold, 2 Covered, 4, 4, ₹2.20 Cr, ₹6 111 per sqft
2 BHK Apartment for Sale in Bharat City  Bhopura Ghaziabad, Bharat City, 1110 sqft, Ready to Move, 6 out of 14,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 2, ₹32 Lac, ₹2 857 per sqft
2 BHK Apartment for Sale in SG Grand  Raj Nagar Extension Ghaziabad, SG Grand, 870 sqft, Ready to Move, 1 out of 20,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, 4, ₹45 Lac, ₹4 839 per sqft
3 BHK Apartment for Sale in Paramount Symphony  Crossings Republik Ghaziabad, Paramount Symphony, 1421 sqft, Ready to Move, 21 out of 24,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 4, ₹98 Lac, ₹5 172 per sqft
3 BHK Apartment for Sale in Landcraft Golf Links PH 2  National Highway 24 Ghaziabad, Landcraft Golf Links PH 2, 927 sqft, Ready to Move, 23 out of 29,New Property, Unfurnished, East, Freehold, None, 3, 3, ₹92 Lac, ₹5 750 per sqft
3 BHK Apartment for Sale in ATS Advantage  Indirapuram Ghaziabad, ATS Advantage, 1685 sqft, Ready to Move, 8 out of 24,Resale, Unfurnished, North - East, Freehold, None, 3, 4, ₹2.10 Cr, ₹12 463 per sqft
2 BHK Apartment for Sale in Panchsheel Wellington  Crossings Republik Ghaziabad, Panchsheel Wellington, 1225 sqft, Poss. by Aug '26, 8 out of 14,New Property, Unfurnished, North - East, Freehold, None, 2, 4, ₹55 Lac, ₹4 490 per sqft
3 BHK Apartment for Sale in Panchsheel Wellington  Crossings Republik Ghaziabad, Panchsheel Wellington, 1950 sqft, Ready to Move, Ground out of 24,Resale, Semi-Furnished, East, Freehold, None, 3, 4, ₹1.07 Cr, ₹5 487 per sqft
2 BHK Apartment for Sale in Gaur Global Village  Crossings Republik Ghaziabad, Gaur Global Village, 1050 sqft, Ready to Move, 12 out of 19,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹58 Lac, ₹4 549 per sqft
3 BHK Builder Floor for Sale in Sector 3 Rajendra Nagar Ghaziabad, None, 1200 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, South -West, Freehold, 1 Covered, 2, 2, ₹59.8 Lac, ₹4 426 per sqft
2 BHK Apartment for Sale in Aditya World City  National Highway 24 Ghaziabad, Aditya World City, 800 sqft, Ready to Move, 13 out of 14,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹28 Lac, ₹3 182 per sqft
2 BHK Apartment for Sale in Prateek Grand City  Siddharth Vihar Ghaziabad, Prateek Grand City, 532 sqft, Ready to Move, 21 out of 27,New Property, Furnished, North, Freehold, 1 Covered, 2, 3, ₹52 Lac, ₹6 752 per sqft
4 BHK Builder Floor for Sale in Shyam Park Extension  Rajendra Nagar Ghaziabad, None, 2600 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹95 Lac, ₹3 654 per sqft
3 BHK Builder Floor for Sale in Sector 3 Vasundhara Ghaziabad, None, 1350 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, North, Freehold, 2 Open, 2, 2, ₹70 Lac, ₹5 236 per sqft
1 BHK Villa for Sale in Lal Kuan Ghaziabad, None, 500 sqft, Ready to Move, None,New Property, Semi-Furnished, North, Freehold, None, 2, 2, ₹24 Lac, ₹4 444 per sqft
3 BHK Apartment for Sale in Uninav Heights  Raj Nagar Extension Ghaziabad, Uninav Heights, 708 sqft, Ready to Move, 4 out of 14,Resale, Semi-Furnished, East, Freehold, None, 2, 3, ₹62 Lac, ₹5 020 per sqft
3 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 1100 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered , 3, 1, ₹80 Lac, ₹5 776 per sqft
2 BHK Apartment for Sale in Divyansh Onyx  National Highway 24 Ghaziabad, Divyansh Onyx, 982 sqft, Ready to Move, 3 out of 3,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹68 Lac, ₹5 714 per sqft
2 BHK Builder Floor for Sale in Sector 1 Vasundhara Ghaziabad, None, 800 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 1, ₹50 Lac, ₹5 263 per sqft
2 BHK Apartment for Sale in KDP Grand Savana  Garhi  Raj Nagar Extension Ghaziabad, KDP Grand Savana, 1250 sqft, Ready to Move, 5 out of 14,Resale, Semi-Furnished, North - West, Freehold, 1 Open, 2, 3, ₹52 Lac, ₹4 160 per sqft
3 BHK Villa for Sale in Govindpuram Ghaziabad, None, 1325 sqft, Ready to Move, None,New Property, Unfurnished, East, Freehold, None, 3, 2, ₹57.5 Lac, ₹3 833 per sqft
4 BHK Apartment for Sale in Windsor Paradise 2  Raj Nagar Extension Ghaziabad, Windsor Paradise 2, 1307 sqft, Ready to Move, 12 out of 24,New Property, Semi-Furnished, East, Co-operative Society, 1 Covered, 4, 3, ₹1.26 Cr, ₹5 050 per sqft
2 BHK Apartment for Sale in Gaur Homes  Block E Govindpuram Ghaziabad, Gaur Homes, 1060 sqft, Ready to Move, 7 out of 12,Resale, Semi-Furnished, North, Freehold, 1 Covered, 2, 2, ₹33 Lac, ₹3 113 per sqft
2 BHK Apartment for Sale in River Heights 2  Raj Nagar Extension Ghaziabad, River Heights 2, 900 sqft, Ready to Move, 11 out of 15,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹42 Lac, ₹4 303 per sqft
3 BHK Builder Floor for Sale in Govindpuram Ghaziabad, None, 1700 sqft, Ready to Move, 2 out of 3,New Property, Unfurnished, North - East, Freehold, 1 Covered, 3, 1, ₹85 Lac, ₹4 722 per sqft
3 BHK Apartment for Sale in Uninav Eden  Raj Nagar Extension Ghaziabad, Uninav Eden, 2090 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 4, ₹1.22 Cr, ₹5 837 per sqft
3 BHK Apartment for Sale in Olive County  Vasundhara Ghaziabad, Olive County, 1719 sqft, Ready to Move, 12 out of 13,Resale, Furnished, None, Freehold, 1 Covered, 2, 2, ₹2 Cr, ₹11 635 per sqft
2 BHK Apartment for Sale in Supertech Rameshwar Orchids  Kaushambi Ghaziabad, Supertech Rameshwar Orchids, 1030 sqft, Ready to Move, 10 out of 13,Resale, Furnished, North - East, Leasehold, None, 2, 2, ₹73.5 Lac, ₹7 136 per sqft
2 BHK Apartment for Sale in Savy Ville De  Raj Nagar Extension Ghaziabad, Savy Ville De, 1154 sqft, Ready to Move, 6 out of 14,Resale, Semi-Furnished, East, None, None, 2, 2, ₹58 Lac, ₹5 070 per sqft
3 BHK Builder Floor for Sale in Aditya White Cottage  National Highway 24 Ghaziabad, Aditya White Cottage, 1150 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, North - West, Freehold, 172 Covered, 2, 2, ₹66 Lac, ₹4 783 per sqft
2 BHK Apartment for Sale in Bharat City 2  Bhopura Ghaziabad, Bharat City 2, 660 sqft, Ready to Move, 3 out of 14,Resale, Unfurnished, North - East, Co-operative Society, None, 2, 3, ₹38.5 Lac, ₹3 667 per sqft
3 BHK Apartment for Sale in Exotica East Square  Ahinsa Khand-2  Indirapuram Ghaziabad, Exotica East Square, 1850 sqft, Ready to Move, 5 out of 9,Resale, Semi-Furnished, East, Freehold, 2 Covered, 3, 5, ₹1.25 Cr, ₹6 757 per sqft
2 BHK Apartment for Sale in Ajnara Integrity  Raj Nagar Extension Ghaziabad, Ajnara Integrity, 700 sqft, Ready to Move, 5 out of 15,Resale, Semi-Furnished, North - East, Freehold, None, 2, 3, ₹42 Lac, ₹5 153 per sqft
1 BHK Apartment for Sale in Gaur Aero Heights   Ashok Vatika  Hindan Residential Area Ghaziabad, Gaur Aero Heights, 523 sqft, Poss. by Apr '27, Ground out of 15,New Property, Unfurnished, None, Leasehold, 1 Open, 1, 1, ₹35 Lac, None
4 BHK Apartment for Sale in Jasmine Grove  National Highway 24 Ghaziabad, Jasmine Grove, 2115 sqft, Ready to Move, 9 out of 19,New Property, Unfurnished, East, Freehold, None, 4, 5, ₹1.04 Cr, ₹4 917 per sqft
3 BHK Apartment for Sale in Ajnara Gen X  Crossings Republik Ghaziabad, Ajnara Gen X, 1550 sqft, Ready to Move, 6 out of 22,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 3, ₹95 Lac, ₹5 429 per sqft
2 BHK Apartment for Sale in Shipra Neo  Shipra Suncity  Indirapuram Ghaziabad, Shipra Neo, 1000 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 2, ₹55 Lac, ₹4 583 per sqft
2 BHK Apartment for Sale in Panchsheel Wellington  Crossings Republik Ghaziabad, Panchsheel Wellington, 1232 sqft, Ready to Move, 4 out of 18,Resale, Unfurnished, East, Leasehold, None, 2, 3, ₹56 Lac, ₹4 545 per sqft
2 BHK Apartment for Sale in Prateek Grand City  Siddharth Vihar Ghaziabad, Prateek Grand City, 623 sqft, Ready to Move, 23 out of 25,Resale, Unfurnished, North - East, Freehold, 1 Covered, 2, 1, ₹52 Lac, ₹6 753 per sqft
1 BHK Apartment for Sale in Aditya World City  National Highway 24 Ghaziabad, Aditya World City, 500 sqft, Ready to Move, 2 out of 14,Resale, Unfurnished, East, Freehold, 1 Open, 1, 2, ₹19 Lac, ₹3 248 per sqft
1 BHK Builder Floor for Sale in Sector 1 Vaishali Ghaziabad, None, 420 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, North, Freehold, 1 Covered, 1, 1, ₹24 Lac, ₹4 800 per sqft
4 BHK Builder Floor for Sale in Sector 10 Vasundhara Ghaziabad, None, 2200 sqft, Ready to Move, 2 out of 3,New Property, Furnished, East, Freehold, 1 Covered, 3, 3, ₹1.90 Cr, ₹7 600 per sqft
1 BHK Apartment for Sale in Aditya World City  National Highway 24 Ghaziabad, Aditya World City, 585 sqft, Ready to Move, 4 out of 5,Resale, Semi-Furnished, East, Leasehold, None, 1, 2, ₹22.5 Lac, ₹3 846 per sqft
3 BHK Apartment for Sale in Prateek Grand Paeonia  Krishna Vihar Ghaziabad, Prateek Grand Paeonia, 1272 sqft, Ready to Move, 10 out of 27,New Property, Furnished, North - East, Freehold, 2 Open, 4, 4, ₹1.54 Cr, ₹8 579 per sqft
4 BHK Apartment for Sale in Saya Gold Avenue  Vaibhav Khand  Indirapuram Ghaziabad, Saya Gold Avenue, 1534 sqft, Ready to Move, 3 out of 12,Resale, Semi-Furnished, North, Freehold, 2 Covered, 4, 4, ₹2.40 Cr, ₹10 127 per sqft
3 BHK Builder Floor for Sale in Indirapuram Ghaziabad, None, 1400 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, None, None, None, 2, 1, ₹52 Lac, ₹3 714 per sqft
2 BHK Apartment for Sale in Aditya Urban Homes  Wave City Ghaziabad, Aditya Urban Homes, 650 sqft, Ready to Move, 3 out of 14,Resale, Unfurnished, North - East, Freehold, 1 Open, 2, 2, ₹32 Lac, ₹3 810 per sqft
1 BHK Builder Floor for Sale in Kamna Ews Flats  Vaishali Ghaziabad, Kamna Ews Flats, 400 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, North - East, Freehold, None, 1, 1, ₹24 Lac, ₹6 000 per sqft
2 BHK Apartment for Sale in Shalimar City  Shalimar Garden Extension 1 Ghaziabad, Shalimar City, 1040 sqft, Ready to Move, 8 out of 9,Resale, Semi-Furnished, North - East, Freehold, None, 2, 3, ₹45 Lac, ₹3 947 per sqft
1 BHK Apartment for Sale in Aditya World City  National Highway 24 Ghaziabad, Aditya World City, 585 sqft, Ready to Move, 5 out of 14,Resale, Unfurnished, East, Freehold, 60 Open, 1, None, ₹19.1 Lac, ₹3 262 per sqft
3 BHK Apartment for Sale in Saya Gold Avenue  Indirapuram Ghaziabad, Saya Gold Avenue, 1755 sqft, Ready to Move, 20 out of 32,Resale, Semi-Furnished, North, Freehold, None, 4, 3, ₹1.50 Cr, ₹8 547 per sqft
2 BHK Apartment for Sale in Dream Homes  Wave City Ghaziabad, Dream Homes, 700 sqft, Ready to Move, 11 out of 14,Resale, Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹38 Lac, ₹4 726 per sqft
3 BHK Apartment for Sale in Celestial Comfort  Vaishali Ghaziabad, Celestial Comfort, 1700 sqft, Ready to Move, 8 out of 12,Resale, Unfurnished, North, Freehold, None, 3, 5, ₹1.55 Cr, ₹7 692 per sqft
1 BHK Apartment for Sale in Kamna Apartments  Sector 5 Vaishali Ghaziabad, Kamna Apartments, 310 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Freehold, None, 1, 1, ₹14 Lac, ₹4 335 per sqft
2 BHK Apartment for Sale in Supertech Estate  Vaishali Ghaziabad, Supertech Estate, 800 sqft, Ready to Move, 1 out of 9,Resale, Unfurnished, None, None, None, 2, 1, ₹43 Lac, ₹5 212 per sqft
2 BHK Builder Floor for Sale in Sector 6 Vaishali Ghaziabad, None, 700 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹41 Lac, ₹4 824 per sqft
3 BHK Builder Floor for Sale in Loha Mandi Bulandshahr Road Industrial Area Ghaziabad, None, 90 sqyrd, Ready to Move, 2 out of 3,Resale, Furnished, None, None, None, 2, 2, ₹45 Lac, ₹5 000 per sqft
3 BHK Apartment for Sale in Mandola Vihar  Loni Ghaziabad, Mandola Vihar, 80 sqm, Ready to Move, 3 out of 4,Resale, Semi-Furnished, None, None, None, 2, None, ₹50 Lac, ₹5 401 per sqft
4 BHK Apartment for Sale in Shalimar Appartments  Shalimar Garden Ghaziabad, Shalimar Appartments, 1600 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North - East, None, 2 Open, 4, 2, ₹55 Lac, ₹3 317 per sqft
2 BHK Apartment for Sale in DBF Dev Height  Dasna Ghaziabad, DBF Dev Height, 900 sqft, Ready to Move, 5 out of 8,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹30 Lac, ₹3 030 per sqft
3 BHK Builder Floor for Sale in Shalimar Garden Ghaziabad, None, 1100 sqft, Ready to Move, 1 out of 4,Resale, Furnished, East, None, None, 2, 1, ₹75 Lac, ₹6 250 per sqft
3 BHK Apartment for Sale in Rajendra Nagar Ghaziabad, None, 1360 sqft, Ready to Move, 2 out of 5,New Property, Unfurnished, North - East, Freehold, None, 2, 2, ₹60 Lac, ₹4 286 per sqft
2 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 675 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, Freehold, 1 Covered, 2, 1, ₹46 Lac, ₹6 571 per sqft
3 BHK Apartment for Sale in Indirapuram Ghaziabad, None, 1200 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered , 3, 1, ₹75 Lac, ₹5 357 per sqft
2 BHK Builder Floor for Sale in Ankur Vihar Ghaziabad, None, 75 sqyrd, Ready to Move, 3 out of 4,Resale, Unfurnished, None, None, None, 2, 1, ₹20 Lac, ₹2 963 per sqft
3 BHK Builder Floor for Sale in Shatabdi Puram Ghaziabad, None, 850 sqft, Ready to Move, 3 out of 3,Resale, Furnished, None, None, 1 Covered, 2, 2, ₹25 Lac, ₹2 778 per sqft
4 BHK  House for Sale in Ghaziabad Road Ghaziabad, None, 140 sqyrd, Ready to Move, Ground out of 3,Resale, Semi-Furnished, None, None, 1 Covered , 4, 2, ₹1.50 Cr, ₹11 111 per sqft
3 BHK Builder Floor for Sale in Sahibabad Ghaziabad, None, 980 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, None, None, None, 2, 1, ₹45 Lac, ₹4 091 per sqft
3 BHK Builder Floor for Sale in Kailash Puram Ghaziabad, None, 900 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, None, None, 2, 1, ₹28 Lac, ₹3 027 per sqft
3 BHK Builder Floor for Sale in Sector 3 Vaishali Ghaziabad, None, 1550 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, South - East, Freehold, 1 Open, 2, 2, ₹1.45 Cr, ₹8 529 per sqft
6 BHK  House for Sale in Nehru Nagar 2 Ghaziabad, None, 5000 sqft, Ready to Move, 1 out of 1,Resale, Semi-Furnished, None, None, 1 Covered , 6, 3, ₹6 Cr, ₹10 000 per sqft
2 BHK Apartment for Sale in Bharat City  Bhopura Ghaziabad, Bharat City, 900 sqft, Ready to Move, 8 out of 14,Resale, Unfurnished, None, Freehold, None, 2, 3, ₹29 Lac, ₹3 005 per sqft
2 BHK Apartment for Sale in SG Oasis  Vasundhara Ghaziabad, SG Oasis, 950 sqft, Ready to Move, 14 out of 21,Resale, Semi-Furnished, None, None, None, 2, 2, ₹72 Lac, ₹7 094 per sqft
2 BHK Builder Floor for Sale in Gyan Khand 1  Indirapuram Ghaziabad, None, 700 sqft, Ready to Move, Ground out of 2,Resale, Furnished, West, Freehold, 1 Covered, 2, 2, ₹48 Lac, ₹6 400 per sqft
3 BHK Builder Floor for Sale in Swaran Jayanti Puram  Govindpuram Ghaziabad, None, 1400 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, None, None, 2, 1, ₹70 Lac, ₹4 667 per sqft
3 BHK Builder Floor for Sale in Niti Khand 2 Ghaziabad, None, 1050 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, None, Freehold, 1 Covered, 2, 3, ₹88 Lac, ₹8 000 per sqft
2 BHK Apartment for Sale in Metro Plaza  Sahibabad Ghaziabad, Metro Plaza, 800 sqft, Ready to Move, 1 out of 5,Resale, Furnished, None, Freehold, 1 Covered, 2, 2, ₹35 Lac, ₹3 889 per sqft
3 BHK Apartment for Sale in Aura Chimera  Raj Nagar Extension Ghaziabad, Aura Chimera, 1425 sqft, Ready to Move, 7 out of 12,Resale, Semi-Furnished, None, None, None, 3, 3, ₹55 Lac, ₹3 860 per sqft
2 BHK Apartment for Sale in Windsor and Nova Society  Indirapuram Ghaziabad, Windsor and Nova Society, 850 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, None, None, 2, 2, ₹55 Lac, ₹6 111 per sqft
3 BHK Apartment for Sale in Ashiana Palm Court  Raj Nagar Extension Ghaziabad, Ashiana Palm Court, 1275 sqft, Ready to Move, Ground out of 14,Resale, Semi-Furnished, None, None, None, 2, None, ₹70 Lac, ₹5 490 per sqft
3 BHK Apartment for Sale in DLF Ankur Vihar  Loni Ghaziabad, DLF Ankur Vihar, 80 sqm, Ready to Move, 1 out of 2,Resale, Semi-Furnished, None, None, None, 2, 1, ₹38 Lac, ₹4 203 per sqft
3 BHK Builder Floor for Sale in Niti Khand 1 Ghaziabad, None, 1350 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, None, None, 3, 1, ₹69 Lac, ₹4 929 per sqft
2 BHK Builder Floor for Sale in Gyan Khand 1  Indirapuram Ghaziabad, None, 850 sqft, Ready to Move, 1 out of 1,Resale, Semi-Furnished, West, Freehold, None, 2, None, ₹39.9 Lac, ₹4 694 per sqft
2 BHK Apartment for Sale in Ram Park Colony  Loni Ghaziabad, Ram Park Colony, 800 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, None, Freehold, None, 2, 1, ₹25 Lac, ₹2 778 per sqft
2 BHK Apartment for Sale in Migsun Roof  Raj Nagar Extension Ghaziabad, Migsun Roof, 700 sqft, Ready to Move, 9 out of 15,Resale, Semi-Furnished, None, None, None, 1, 2, ₹30.5 Lac, ₹4 167 per sqft
1 BHK Apartment for Sale in Shakti Khand 3 Ghaziabad, None, 395 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, North - East, Freehold, None, 1, 1, ₹33 Lac, ₹8 148 per sqft
6 BHK Apartment for Sale in VVIP Addresses  Raj Nagar Extension Ghaziabad, VVIP Addresses, 4950 sqft, Ready to Move, 10 out of 14,Resale, Semi-Furnished, None, None, None, 4, 5, ₹3.10 Cr, ₹6 200 per sqft
3 BHK Builder Floor for Sale in Govindpuram Ghaziabad, None, 900 sqft, Ready to Move, 2 out of 2,Resale, Furnished, None, None, None, 2, 1, ₹46 Lac, ₹4 449 per sqft
3 BHK Apartment for Sale in Mahagun Mansion 1 and 2  Indirapuram Ghaziabad, Mahagun Mansion 1 and 2, 1500 sqft, Ready to Move, 9 out of 27,Resale, Semi-Furnished, None, None, None, 3, 3, ₹1 Cr, ₹6 515 per sqft
2 BHK Apartment for Sale in Sahar Plaza Apartment  Sahibabad Ghaziabad, Sahar Plaza Apartment, 700 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, None, None, None, 2, 1, ₹36 Lac, ₹4 800 per sqft
2 BHK Apartment for Sale in Rampuri  Surya Nagar Ghaziabad, None, 70 sqyrd, Ready to Move, 1 out of 2,Resale, Semi-Furnished, None, None, 1 Covered , 2, 1, ₹48 Lac, ₹7 111 per sqft
4 BHK Apartment for Sale in Saya Gold Avenue  Indirapuram Ghaziabad, Saya Gold Avenue, 2300 sqft, Ready to Move, 20 out of 38,Resale, Semi-Furnished, West, None, 2 Covered, 4, 3, ₹1.98 Cr, ₹8 354 per sqft
2 BHK Builder Floor for Sale in Shalimar Garden Extension 2 Ghaziabad, None, 800 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹28 Lac, ₹3 294 per sqft
2 BHK Apartment for Sale in The Alien Court  Tronica City Ghaziabad, The Alien Court, 1250 sqft, Ready to Move, None,Resale, None, None, None, None, None, None, ₹42 Lac, ₹3 360 per sqft
3 BHK Apartment for Sale in Green Street Residents Welfare Association  Indirapuram Ghaziabad, Green Street Residents Welfare Association, 950 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, North - East, Freehold, None, 2, 1, ₹58 Lac, ₹5 800 per sqft
3 BHK Apartment for Sale in Shourya Puram  National Highway 24 Ghaziabad, Shourya Puram, 1350 sqft, Ready to Move, 2 out of 3,New Property, Semi-Furnished, North, Freehold, 1 Open, 3, 2, ₹72 Lac, ₹4 571 per sqft
2 BHK Apartment for Sale in Raj Nagar Extension Ghaziabad, None, 1100 sqft, Ready to Move, 6 out of 7,Resale, Semi-Furnished, None, None, None, 2, 2, ₹35 Lac, ₹3 111 per sqft
2 BHK Apartment for Sale in Rampuri  Surya Nagar Ghaziabad, None, 700 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, None, Freehold, None, 2, 1, ₹37 Lac, ₹4 625 per sqft
3 BHK Apartment for Sale in Ahinsa Khand-1  Indirapuram Ghaziabad, None, 1101 sqft, Ready to Move, 9 out of 23,Resale, Semi-Furnished, North - West, Freehold, None, 2, 3, ₹1.90 Cr, ₹13 919 per sqft
3 BHK Apartment for Sale in Antriksh Green Kaushambi  Kaushambi Ghaziabad, Antriksh Green Kaushambi, 1250 sqft, Ready to Move, 9 out of 13,Resale, Semi-Furnished, East, None, 1 Covered , 2, 4, ₹85 Lac, ₹6 538 per sqft
3 BHK Apartment for Sale in Surya Nagar Ghaziabad, None, 1700 sqft, Ready to Move, 1 out of 2,Resale, Furnished, None, None, None, 2, 2, ₹1.25 Cr, ₹7 143 per sqft
2 BHK Apartment for Sale in Indraprastha Flat  Loni Ghaziabad, Indraprastha Flat, 645 sqft, Ready to Move, 1 out of 13,Resale, Unfurnished, None, None, None, 1, 2, ₹25 Lac, ₹3 876 per sqft
1 BHK Apartment for Sale in Panchsheel Enclave Ghaziabad, None, 645 sqft, Ready to Move, 7 out of 12,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹21 Lac, ₹3 256 per sqft
3 BHK Apartment for Sale in Apex Acacia Valley  Sector 3 Vaishali Ghaziabad, Apex Acacia Valley, 1400 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹1.08 Cr, ₹7 714 per sqft
4 BHK Apartment for Sale in Rishabh Cloud 9 Studio Towers  Sector 1 Vaishali Ghaziabad, Rishabh Cloud 9 Studio Towers, 1950 sqft, Ready to Move, 11 out of 25,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 4, 5, ₹1.85 Cr, ₹7 757 per sqft
3 BHK Apartment for Sale in Paramount Symphony  Crossings Republik Ghaziabad, Paramount Symphony, 1750 sqft, Ready to Move, 9 out of 21,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, 4, ₹90 Lac, ₹4 749 per sqft
2 BHK Apartment for Sale in Apex Acacia Valley  Sector 3 Vaishali Ghaziabad, Apex Acacia Valley, 1050 sqft, Ready to Move, 5 out of 20,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹90.3 Lac, ₹7 224 per sqft
2 BHK Apartment for Sale in Royal Tower  Indirapuram Ghaziabad, Royal Tower, 1180 sqft, Ready to Move, 6 out of 8,Resale, Semi-Furnished, East, Leasehold, None, 2, 2, ₹70 Lac, ₹5 932 per sqft
2 BHK Apartment for Sale in Crossing Republic GH 7  Crossings Republik Ghaziabad, Crossing Republic GH 7, 1270 sqft, Ready to Move, 14 out of 14,Resale, Semi-Furnished, None, None, None, 2, 3, ₹55 Lac, ₹4 331 per sqft
4 BHK Apartment for Sale in Panchsheel Primrose  Raj Nagar Ghaziabad, Panchsheel Primrose, 200 sqyrd, Ready to Move, 1 out of 3,Resale, Semi-Furnished, West, Freehold, None, 2, 2, ₹1.10 Cr, ₹6 111 per sqft
2 BHK Apartment for Sale in Rail Vihar  Sector 3 Vasundhara Ghaziabad, Rail Vihar, 900 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, North - East, Co-operative Society, 1 Open, 2, None, ₹55 Lac, ₹6 111 per sqft
3 BHK Apartment for Sale in Wave City Ghaziabad, None, 2500 sqft, Poss. by Jun '26, 3 out of 6,New Property, Semi-Furnished, None, Freehold, None, 4, None, ₹1.75 Cr, None
4 BHK Apartment for Sale in Migsun Atharva  Raj Nagar Extension Ghaziabad, Migsun Atharva, 2560 sqft, Ready to Move, 11 out of 20,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 4, 6, ₹84 Lac, ₹3 281 per sqft
3 BHK Apartment for Sale in SG Vista  Raj Nagar Extension Ghaziabad, SG Vista, 2095 sqft, Poss. by Feb '26, 8 out of 15,New Property, Semi-Furnished, East, Freehold, None, 4, 3, ₹1.23 Cr, ₹5 900 per sqft
4 BHK Builder Floor for Sale in DLF Moulsari Enclave  Sector 3 Rajendra Nagar Ghaziabad, DLF Moulsari Enclave, 1600 sqft, Poss. by Apr '24, 2 out of 4,New Property, Semi-Furnished, North - East, Freehold, None, 3, 2, ₹1.60 Cr, ₹10 000 per sqft
3 BHK Builder Floor for Sale in Wave City  Mahurali Ghaziabad, Wave City, 1857 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, North, Freehold, None, 3, 2, ₹1.20 Cr, None
6 BHK Villa for Sale in Khora Ghaziabad, None, 2250 sqft, Ready to Move, None,Resale, Unfurnished, East, Freehold, None, 4, 4, ₹2 Cr, ₹8 889 per sqft
